Timestamp	Longitude	Latitude	Operatorname	NetworkTech	Level	Speed	Altitude	Filemark
2019.09.24_12.22.39	-48.45392	-1.475806	Oi	4G	-99	3	-14	
2019.09.24_12.22.39	-48.45392	-1.475809	Oi	4G	-99	1	-17	
2019.09.24_12.22.40	-48.45392	-1.475809	Oi	4G	-99	1	-17	
2019.09.24_12.22.41	-48.45392	-1.475809	Oi	4G	-99	1	-17	
2019.09.24_12.22.42	-48.45392	-1.475774	Oi	4G	-99	4	-18	
2019.09.24_12.22.42	-48.45392	-1.475774	Oi	4G	-93	4	-18	
2019.09.24_12.22.43	-48.45392	-1.475774	Oi	4G	-93	4	-18	
2019.09.24_12.22.44	-48.45392	-1.475774	Oi	4G	-97	4	-18	
2019.09.24_12.22.45	-48.45392	-1.475736	Oi	4G	-97	4	-18	
2019.09.24_12.22.45	-48.45392	-1.475736	Oi	4G	-97	4	-18	
2019.09.24_12.22.47	-48.45392	-1.475736	Oi	4G	-95	4	-18	
2019.09.24_12.22.48	-48.45392	-1.475736	Oi	4G	-95	4	-18	
2019.09.24_12.22.48	-48.45391	-1.475705	Oi	4G	-95	4	-18	
2019.09.24_12.22.49	-48.45391	-1.475705	Oi	4G	-98	4	-18	
2019.09.24_12.22.50	-48.45391	-1.475705	Oi	4G	-98	4	-18	
2019.09.24_12.22.51	-48.45391	-1.475669	Oi	4G	-98	5	-17	
2019.09.24_12.22.51	-48.45391	-1.475669	Oi	4G	-96	5	-17	
2019.09.24_12.22.52	-48.45391	-1.475669	Oi	4G	-96	5	-17	
2019.09.24_12.22.54	-48.45391	-1.475669	Oi	4G	-92	5	-17	
2019.09.24_12.22.54	-48.45391	-1.475630	Oi	4G	-92	5	-15	
2019.09.24_12.22.55	-48.45391	-1.475630	Oi	4G	-92	5	-15	
2019.09.24_12.22.56	-48.45391	-1.475630	Oi	4G	-99	5	-15	
2019.09.24_12.22.57	-48.45393	-1.475597	Oi	4G	-99	4	-17	
2019.09.24_12.22.57	-48.45393	-1.475597	Oi	4G	-99	4	-17	
2019.09.24_12.22.58	-48.45393	-1.475597	Oi	4G	-94	4	-17	
2019.09.24_12.22.59	-48.45393	-1.475597	Oi	4G	-94	4	-17	
2019.09.24_12.23.00	-48.45395	-1.475568	Oi	4G	-94	4	-17	
2019.09.24_12.23.01	-48.45395	-1.475568	Oi	4G	-95	4	-17	
2019.09.24_12.23.02	-48.45395	-1.475568	Oi	4G	-95	4	-17	
2019.09.24_12.23.03	-48.45396	-1.475538	Oi	4G	-95	4	-13	
2019.09.24_12.23.03	-48.45396	-1.475538	Oi	4G	-97	4	-13	
2019.09.24_12.23.04	-48.45396	-1.475538	Oi	4G	-97	4	-13	
2019.09.24_12.23.05	-48.45396	-1.475538	Oi	4G	-95	4	-13	
2019.09.24_12.23.06	-48.45399	-1.475512	Oi	4G	-95	5	-14	
2019.09.24_12.23.06	-48.45399	-1.475512	Oi	4G	-95	5	-14	
2019.09.24_12.23.08	-48.45399	-1.475512	Oi	4G	-96	5	-14	
2019.09.24_12.23.08	-48.45402	-1.475499	Oi	4G	-96	5	-15	
2019.09.24_12.23.09	-48.45402	-1.475499	Oi	4G	-96	5	-15	
2019.09.24_12.23.10	-48.45404	-1.475482	Oi	4G	-96	5	-15	
2019.09.24_12.23.10	-48.45404	-1.475482	Oi	4G	-98	5	-15	
2019.09.24_12.23.11	-48.45404	-1.475482	Oi	4G	-98	5	-15	
2019.09.24_12.23.12	-48.45407	-1.475469	Oi	4G	-98	3	-16	
2019.09.24_12.23.12	-48.45407	-1.475469	Oi	4G	-98	3	-16	
2019.09.24_12.23.13	-48.45407	-1.475469	Oi	4G	-98	3	-16	
2019.09.24_12.23.15	-48.45407	-1.475469	Oi	4G	-98	3	-16	
2019.09.24_12.23.16	-48.45407	-1.475469	Oi	4G	-98	3	-16	
2019.09.24_12.23.17	-48.45407	-1.475469	Oi	4G	-99	3	-16	
2019.09.24_12.23.18	-48.45409	-1.475439	Oi	4G	-99	4	-15	
2019.09.24_12.23.18	-48.45409	-1.475439	Oi	4G	-99	4	-15	
2019.09.24_12.23.19	-48.45409	-1.475439	Oi	4G	-98	4	-15	
2019.09.24_12.23.21	-48.45409	-1.475439	Oi	4G	-98	4	-15	
2019.09.24_12.23.21	-48.45411	-1.475405	Oi	4G	-98	4	-14	
2019.09.24_12.23.22	-48.45411	-1.475405	Oi	4G	-97	4	-14	
2019.09.24_12.23.23	-48.45411	-1.475405	Oi	4G	-97	4	-14	
2019.09.24_12.23.24	-48.45413	-1.475376	Oi	4G	-97	3	-17	
2019.09.24_12.23.24	-48.45413	-1.475376	Oi	4G	-97	3	-17	
2019.09.24_12.23.25	-48.45413	-1.475376	Oi	4G	-97	3	-17	
2019.09.24_12.23.26	-48.45413	-1.475376	Oi	4G	-98	3	-17	
2019.09.24_12.23.27	-48.45414	-1.475344	Oi	4G	-98	3	-12	
2019.09.24_12.23.28	-48.45414	-1.475344	Oi	4G	-98	3	-12	
2019.09.24_12.23.29	-48.45414	-1.475344	Oi	4G	-97	3	-12	
2019.09.24_12.23.30	-48.45414	-1.475312	Oi	4G	-97	2	-15	
2019.09.24_12.23.30	-48.45414	-1.475312	Oi	4G	-97	2	-15	
2019.09.24_12.23.31	-48.45414	-1.475312	Oi	4G	-100	2	-15	
2019.09.24_12.23.32	-48.45414	-1.475312	Oi	4G	-100	2	-15	
2019.09.24_12.23.33	-48.45416	-1.475280	Oi	4G	-100	3	-13	
2019.09.24_12.23.33	-48.45416	-1.475280	Oi	4G	-99	3	-13	
2019.09.24_12.23.35	-48.45416	-1.475280	Oi	4G	-99	3	-13	
2019.09.24_12.23.36	-48.45416	-1.475280	Oi	4G	-100	3	-13	
2019.09.24_12.23.36	-48.45417	-1.475246	Oi	4G	-100	5	-14	
2019.09.24_12.23.37	-48.45417	-1.475246	Oi	4G	-100	5	-14	
2019.09.24_12.23.38	-48.45418	-1.475216	Oi	4G	-100	5	-15	
2019.09.24_12.23.38	-48.45418	-1.475216	Oi	4G	-98	5	-15	
2019.09.24_12.23.39	-48.45418	-1.475216	Oi	4G	-98	5	-15	
2019.09.24_12.23.40	-48.45419	-1.475188	Oi	4G	-98	6	-14	
2019.09.24_12.23.40	-48.45419	-1.475188	Oi	4G	-98	6	-14	
2019.09.24_12.23.42	-48.45419	-1.475188	Oi	4G	-98	6	-14	
2019.09.24_12.23.43	-48.45419	-1.475188	Oi	4G	-99	6	-14	
2019.09.24_12.23.43	-48.45421	-1.475162	Oi	4G	-99	3	-16	
2019.09.24_12.23.44	-48.45421	-1.475162	Oi	4G	-99	3	-16	
2019.09.24_12.23.45	-48.45421	-1.475162	Oi	4G	-99	3	-16	
2019.09.24_12.23.46	-48.45424	-1.475143	Oi	4G	-99	4	-18	
2019.09.24_12.23.46	-48.45424	-1.475143	Oi	4G	-99	4	-18	
2019.09.24_12.23.47	-48.45424	-1.475143	Oi	4G	-101	4	-18	
2019.09.24_12.23.48	-48.45426	-1.475120	Oi	4G	-101	3	-16	
2019.09.24_12.23.49	-48.45426	-1.475120	Oi	4G	-101	3	-16	
2019.09.24_12.23.50	-48.45426	-1.475120	Oi	4G	-99	3	-16	
2019.09.24_12.23.51	-48.45430	-1.475103	Oi	4G	-99	4	-20	
2019.09.24_12.23.51	-48.45430	-1.475103	Oi	4G	-99	4	-20	
2019.09.24_12.23.52	-48.45430	-1.475103	Oi	4G	-101	4	-20	
2019.09.24_12.23.53	-48.45433	-1.475099	Oi	4G	-101	5	-21	
2019.09.24_12.23.53	-48.45433	-1.475099	Oi	4G	-101	5	-21	
2019.09.24_12.23.54	-48.45433	-1.475099	Oi	4G	-100	5	-21	
2019.09.24_12.23.55	-48.45436	-1.475095	Oi	4G	-100	5	-18	
2019.09.24_12.23.56	-48.45436	-1.475095	Oi	4G	-100	5	-18	
2019.09.24_12.23.57	-48.45436	-1.475095	Oi	4G	-101	5	-18	
2019.09.24_12.23.58	-48.45439	-1.475083	Oi	4G	-101	3	-18	
2019.09.24_12.23.58	-48.45439	-1.475083	Oi	4G	-101	3	-18	
2019.09.24_12.23.59	-48.45439	-1.475083	Oi	4G	-101	3	-18	
