Timestamp	Longitude	Latitude	Operatorname	NetworkTech	Level	Speed	Altitude	Filemark
2019.09.24_11.42.55	-48.45166	-1.472835	Oi	4G	-92	0	-18	
2019.09.24_11.42.56	-48.45166	-1.472835	Oi	4G	-92	0	-18	
2019.09.24_11.42.56	-48.45165	-1.472840	Oi	4G	-92	0	-18	
2019.09.24_11.42.57	-48.45165	-1.472840	Oi	4G	-81	0	-18	
2019.09.24_11.42.58	-48.45165	-1.472840	Oi	4G	-81	0	-18	
2019.09.24_11.42.59	-48.45165	-1.472840	Oi	4G	-77	0	-18	
2019.09.24_11.43.00	-48.45165	-1.472840	Oi	4G	-77	0	-18	
2019.09.24_11.43.02	-48.45165	-1.472840	Oi	4G	-77	0	-18	
2019.09.24_11.43.02	-48.45168	-1.472840	Oi	4G	-77	3	-20	
2019.09.24_11.43.03	-48.45168	-1.472840	Oi	4G	-77	3	-20	
2019.09.24_11.43.04	-48.45168	-1.472840	Oi	4G	-82	3	-20	
2019.09.24_11.43.05	-48.45171	-1.472851	Oi	4G	-82	3	-16	
2019.09.24_11.43.05	-48.45171	-1.472851	Oi	4G	-82	3	-16	
2019.09.24_11.43.06	-48.45171	-1.472851	Oi	4G	-76	3	-16	
2019.09.24_11.43.08	-48.45171	-1.472851	Oi	4G	-76	3	-16	
2019.09.24_11.43.08	-48.45173	-1.472864	Oi	4G	-76	3	-17	
2019.09.24_11.43.09	-48.45173	-1.472864	Oi	4G	-82	3	-17	
2019.09.24_11.43.10	-48.45173	-1.472864	Oi	4G	-82	3	-17	
2019.09.24_11.43.11	-48.45176	-1.472889	Oi	4G	-82	3	-16	
2019.09.24_11.43.11	-48.45176	-1.472889	Oi	4G	-82	3	-16	
2019.09.24_11.43.12	-48.45176	-1.472889	Oi	4G	-82	3	-16	
2019.09.24_11.43.13	-48.45176	-1.472889	Oi	4G	-81	3	-16	
2019.09.24_11.43.15	-48.45176	-1.472889	Oi	4G	-81	3	-16	
2019.09.24_11.43.15	-48.45179	-1.472903	Oi	4G	-81	3	-17	
2019.09.24_11.43.16	-48.45179	-1.472903	Oi	4G	-80	3	-17	
2019.09.24_11.43.17	-48.45179	-1.472903	Oi	4G	-80	3	-17	
2019.09.24_11.43.18	-48.45179	-1.472903	Oi	4G	-74	3	-17	
2019.09.24_11.43.19	-48.45183	-1.472913	Oi	4G	-74	3	-17	
2019.09.24_11.43.19	-48.45183	-1.472913	Oi	4G	-74	3	-17	
2019.09.24_11.43.20	-48.45183	-1.472913	Oi	4G	-79	3	-17	
2019.09.24_11.43.22	-48.45183	-1.472913	Oi	4G	-79	3	-17	
2019.09.24_11.43.22	-48.45186	-1.472930	Oi	4G	-79	4	-16	
2019.09.24_11.43.23	-48.45186	-1.472930	Oi	4G	-84	4	-16	
2019.09.24_11.43.24	-48.45186	-1.472930	Oi	4G	-84	4	-16	
2019.09.24_11.43.25	-48.45189	-1.472940	Oi	4G	-84	3	-17	
2019.09.24_11.43.25	-48.45189	-1.472940	Oi	4G	-85	3	-17	
2019.09.24_11.43.26	-48.45189	-1.472940	Oi	4G	-85	3	-17	
2019.09.24_11.43.28	-48.45189	-1.472940	Oi	4G	-85	3	-17	
2019.09.24_11.43.28	-48.45192	-1.472953	Oi	4G	-85	3	-16	
2019.09.24_11.43.29	-48.45192	-1.472953	Oi	4G	-85	3	-16	
2019.09.24_11.43.30	-48.45192	-1.472953	Oi	4G	-87	3	-16	
2019.09.24_11.43.31	-48.45195	-1.472969	Oi	4G	-87	3	-15	
2019.09.24_11.43.31	-48.45195	-1.472969	Oi	4G	-87	3	-15	
2019.09.24_11.43.32	-48.45195	-1.472969	Oi	4G	-85	3	-15	
2019.09.24_11.43.33	-48.45195	-1.472969	Oi	4G	-85	3	-15	
2019.09.24_11.43.34	-48.45198	-1.472989	Oi	4G	-85	3	-15	
2019.09.24_11.43.35	-48.45198	-1.472989	Oi	4G	-83	3	-15	
2019.09.24_11.43.36	-48.45198	-1.472989	Oi	4G	-83	3	-15	
2019.09.24_11.43.37	-48.45200	-1.473004	Oi	4G	-83	3	-12	
2019.09.24_11.43.37	-48.45200	-1.473004	Oi	4G	-85	3	-12	
2019.09.24_11.43.38	-48.45200	-1.473004	Oi	4G	-85	3	-12	
2019.09.24_11.43.39	-48.45200	-1.473004	Oi	4G	-84	3	-12	
2019.09.24_11.43.40	-48.45203	-1.473012	Oi	4G	-84	3	-14	
2019.09.24_11.43.40	-48.45203	-1.473012	Oi	4G	-84	3	-14	
2019.09.24_11.43.42	-48.45203	-1.473012	Oi	4G	-82	3	-14	
2019.09.24_11.43.43	-48.45203	-1.473012	Oi	4G	-82	3	-14	
2019.09.24_11.43.43	-48.45206	-1.473024	Oi	4G	-82	4	-12	
2019.09.24_11.43.44	-48.45206	-1.473024	Oi	4G	-84	4	-12	
