Timestamp	Longitude	Latitude	Operatorname	NetworkTech	Level	Speed	Altitude	Filemark
2019.09.24_11.33.47	-48.45393	-1.475825	Oi	4G	-100	0	-20	
2019.09.24_11.33.47	-48.45393	-1.475825	Oi	4G	-100	0	-20	
2019.09.24_11.33.48	-48.45394	-1.475822	Oi	4G	-100	0	-22	
2019.09.24_11.33.49	-48.45394	-1.475822	Oi	4G	-99	0	-22	
2019.09.24_11.33.50	-48.45394	-1.475822	Oi	4G	-99	0	-22	
2019.09.24_11.33.51	-48.45394	-1.475822	Oi	4G	-95	0	-22	
2019.09.24_11.33.52	-48.45394	-1.475822	Oi	4G	-95	0	-22	
2019.09.24_11.33.53	-48.45394	-1.475822	Oi	4G	-93	0	-22	
2019.09.24_11.33.54	-48.45395	-1.475788	Oi	4G	-93	3	-22	
2019.09.24_11.33.54	-48.45395	-1.475788	Oi	4G	-93	3	-22	
2019.09.24_11.33.55	-48.45395	-1.475788	Oi	4G	-98	3	-22	
2019.09.24_11.33.57	-48.45395	-1.475788	Oi	4G	-98	3	-22	
2019.09.24_11.33.58	-48.45395	-1.475788	Oi	4G	-89	3	-22	
2019.09.24_11.33.58	-48.45393	-1.475760	Oi	4G	-89	3	-20	
2019.09.24_11.33.59	-48.45393	-1.475760	Oi	4G	-89	3	-20	
2019.09.24_11.34.00	-48.45393	-1.475760	Oi	4G	-96	3	-20	
2019.09.24_11.34.01	-48.45393	-1.475722	Oi	4G	-96	6	-18	
2019.09.24_11.34.01	-48.45393	-1.475722	Oi	4G	-96	6	-18	
2019.09.24_11.34.02	-48.45393	-1.475722	Oi	4G	-95	6	-18	
2019.09.24_11.34.03	-48.45393	-1.475722	Oi	4G	-95	6	-18	
2019.09.24_11.34.04	-48.45394	-1.475687	Oi	4G	-95	3	-20	
2019.09.24_11.34.05	-48.45394	-1.475687	Oi	4G	-91	3	-20	
2019.09.24_11.34.06	-48.45394	-1.475687	Oi	4G	-91	3	-20	
2019.09.24_11.34.07	-48.45394	-1.475687	Oi	4G	-90	3	-20	
2019.09.24_11.34.08	-48.45394	-1.475649	Oi	4G	-90	5	-16	
2019.09.24_11.34.08	-48.45394	-1.475649	Oi	4G	-90	5	-16	
2019.09.24_11.34.09	-48.45394	-1.475649	Oi	4G	-89	5	-16	
2019.09.24_11.34.10	-48.45394	-1.475649	Oi	4G	-89	5	-16	
2019.09.24_11.34.11	-48.45394	-1.475614	Oi	4G	-89	3	-20	
2019.09.24_11.34.12	-48.45394	-1.475614	Oi	4G	-94	3	-20	
2019.09.24_11.34.13	-48.45394	-1.475614	Oi	4G	-94	3	-20	
2019.09.24_11.34.14	-48.45395	-1.475586	Oi	4G	-91	2	-16	
2019.09.24_11.34.14	-48.45395	-1.475586	Oi	4G	-91	2	-16	
2019.09.24_11.34.15	-48.45395	-1.475586	Oi	4G	-91	2	-16	
2019.09.24_11.34.16	-48.45395	-1.475586	Oi	4G	-96	2	-16	
2019.09.24_11.34.17	-48.45397	-1.475560	Oi	4G	-96	3	-19	
2019.09.24_11.34.17	-48.45397	-1.475560	Oi	4G	-96	3	-19	
2019.09.24_11.34.19	-48.45397	-1.475560	Oi	4G	-96	3	-19	
2019.09.24_11.34.20	-48.45397	-1.475560	Oi	4G	-96	3	-19	
2019.09.24_11.34.20	-48.45400	-1.475539	Oi	4G	-96	3	-14	
2019.09.24_11.34.21	-48.45400	-1.475539	Oi	4G	-94	3	-14	
2019.09.24_11.34.22	-48.45400	-1.475539	Oi	4G	-94	3	-14	
2019.09.24_11.34.23	-48.45402	-1.475528	Oi	4G	-94	3	-19	
2019.09.24_11.34.23	-48.45402	-1.475528	Oi	4G	-96	3	-19	
2019.09.24_11.34.24	-48.45402	-1.475528	Oi	4G	-96	3	-19	
2019.09.24_11.34.26	-48.45402	-1.475528	Oi	4G	-96	3	-19	
2019.09.24_11.34.26	-48.45405	-1.475513	Oi	4G	-96	4	-19	
2019.09.24_11.34.27	-48.45405	-1.475513	Oi	4G	-96	4	-19	
2019.09.24_11.34.28	-48.45405	-1.475513	Oi	4G	-95	4	-19	
2019.09.24_11.34.29	-48.45405	-1.475513	Oi	4G	-95	4	-19	
2019.09.24_11.34.30	-48.45409	-1.475502	Oi	4G	-95	3	-18	
2019.09.24_11.34.30	-48.45409	-1.475502	Oi	4G	-96	3	-18	
2019.09.24_11.34.31	-48.45409	-1.475502	Oi	4G	-96	3	-18	
2019.09.24_11.34.33	-48.45409	-1.475502	Oi	4G	-95	3	-18	
2019.09.24_11.34.33	-48.45412	-1.475481	Oi	4G	-95	3	-15	
2019.09.24_11.34.34	-48.45412	-1.475481	Oi	4G	-95	3	-15	
2019.09.24_11.34.35	-48.45412	-1.475481	Oi	4G	-94	3	-15	
2019.09.24_11.34.36	-48.45414	-1.475451	Oi	4G	-94	4	-16	
2019.09.24_11.34.36	-48.45414	-1.475451	Oi	4G	-94	4	-16	
2019.09.24_11.34.37	-48.45414	-1.475451	Oi	4G	-89	4	-16	
2019.09.24_11.34.38	-48.45414	-1.475451	Oi	4G	-89	4	-16	
2019.09.24_11.34.39	-48.45415	-1.475420	Oi	4G	-89	3	-17	
2019.09.24_11.34.40	-48.45415	-1.475420	Oi	4G	-95	3	-17	
2019.09.24_11.34.41	-48.45415	-1.475420	Oi	4G	-95	3	-17	
2019.09.24_11.34.42	-48.45415	-1.475420	Oi	4G	-94	3	-17	
2019.09.24_11.34.42	-48.45416	-1.475380	Oi	4G	-94	5	-16	
2019.09.24_11.34.43	-48.45416	-1.475380	Oi	4G	-94	5	-16	
2019.09.24_11.34.44	-48.45419	-1.475347	Oi	4G	-94	5	-15	
2019.09.24_11.34.44	-48.45419	-1.475347	Oi	4G	-95	5	-15	
2019.09.24_11.34.45	-48.45419	-1.475347	Oi	4G	-95	5	-15	
2019.09.24_11.34.47	-48.45419	-1.475347	Oi	4G	-95	5	-15	
2019.09.24_11.34.47	-48.45420	-1.475316	Oi	4G	-95	4	-18	
2019.09.24_11.34.48	-48.45420	-1.475316	Oi	4G	-95	4	-18	
2019.09.24_11.34.49	-48.45420	-1.475316	Oi	4G	-92	4	-18	
2019.09.24_11.34.50	-48.45421	-1.475282	Oi	4G	-92	3	-13	
2019.09.24_11.34.50	-48.45421	-1.475282	Oi	4G	-92	3	-13	
2019.09.24_11.34.51	-48.45421	-1.475282	Oi	4G	-96	3	-13	
2019.09.24_11.34.52	-48.45421	-1.475282	Oi	4G	-96	3	-13	
2019.09.24_11.34.53	-48.45423	-1.475255	Oi	4G	-96	2	-17	
2019.09.24_11.34.54	-48.45423	-1.475255	Oi	4G	-95	2	-17	
2019.09.24_11.34.55	-48.45423	-1.475255	Oi	4G	-95	2	-17	
2019.09.24_11.34.56	-48.45424	-1.475232	Oi	4G	-94	3	-13	
2019.09.24_11.34.56	-48.45424	-1.475232	Oi	4G	-94	3	-13	
2019.09.24_11.34.57	-48.45424	-1.475232	Oi	4G	-94	3	-13	
2019.09.24_11.34.58	-48.45424	-1.475232	Oi	4G	-94	3	-13	
2019.09.24_11.34.59	-48.45425	-1.475204	Oi	4G	-94	2	-17	
2019.09.24_11.34.59	-48.45425	-1.475204	Oi	4G	-94	2	-17	
2019.09.24_11.35.00	-48.45425	-1.475204	Oi	4G	-94	2	-17	
2019.09.24_11.35.02	-48.45425	-1.475204	Oi	4G	-94	2	-17	
2019.09.24_11.35.02	-48.45427	-1.475181	Oi	4G	-94	3	-15	
2019.09.24_11.35.03	-48.45427	-1.475181	Oi	4G	-96	3	-15	
2019.09.24_11.35.04	-48.45427	-1.475181	Oi	4G	-96	3	-15	
2019.09.24_11.35.05	-48.45429	-1.475158	Oi	4G	-96	4	-19	
2019.09.24_11.35.05	-48.45429	-1.475158	Oi	4G	-100	4	-19	
2019.09.24_11.35.06	-48.45429	-1.475158	Oi	4G	-100	4	-19	
2019.09.24_11.35.08	-48.45429	-1.475158	Oi	4G	-98	4	-19	
2019.09.24_11.35.08	-48.45431	-1.475137	Oi	4G	-98	3	-17	
2019.09.24_11.35.09	-48.45431	-1.475137	Oi	4G	-98	3	-17	
2019.09.24_11.35.10	-48.45431	-1.475137	Oi	4G	-99	3	-17	
2019.09.24_11.35.11	-48.45433	-1.475112	Oi	4G	-99	3	-19	
2019.09.24_11.35.11	-48.45433	-1.475112	Oi	4G	-99	3	-19	
2019.09.24_11.35.12	-48.45433	-1.475112	Oi	4G	-95	3	-19	
2019.09.24_11.35.14	-48.45433	-1.475112	Oi	4G	-95	3	-19	
2019.09.24_11.35.14	-48.45435	-1.475095	Oi	4G	-95	4	-15	
2019.09.24_11.35.15	-48.45435	-1.475095	Oi	4G	-97	4	-15	
2019.09.24_11.35.16	-48.45435	-1.475095	Oi	4G	-97	4	-15	
2019.09.24_11.35.17	-48.45438	-1.475072	Oi	4G	-97	3	-16	
2019.09.24_11.35.17	-48.45438	-1.475072	Oi	4G	-102	3	-16	
2019.09.24_11.35.18	-48.45438	-1.475072	Oi	4G	-102	3	-16	
2019.09.24_11.35.19	-48.45438	-1.475072	Oi	4G	-101	3	-16	
2019.09.24_11.35.20	-48.45441	-1.475052	Oi	4G	-101	3	-15	
2019.09.24_11.35.21	-48.45441	-1.475052	Oi	4G	-101	3	-15	
2019.09.24_11.35.22	-48.45441	-1.475052	Oi	4G	-100	3	-15	
2019.09.24_11.35.23	-48.45444	-1.475033	Oi	4G	-100	3	-16	
