Timestamp	Longitude	Latitude	Operatorname	NetworkTech	Level	Speed	Altitude	Filemark
2019.09.24_12.07.04	-48.45422	-1.475177	Oi	4G	-101	6	-19	
2019.09.24_12.07.05	-48.45422	-1.475177	Oi	4G	-97	6	-19	
2019.09.24_12.07.06	-48.45422	-1.475144	Oi	4G	-97	4	-20	
2019.09.24_12.07.06	-48.45422	-1.475144	Oi	4G	-97	4	-20	
2019.09.24_12.07.07	-48.45422	-1.475144	Oi	4G	-98	4	-20	
2019.09.24_12.07.08	-48.45425	-1.475127	Oi	4G	-98	6	-22	
2019.09.24_12.07.08	-48.45425	-1.475127	Oi	4G	-98	6	-22	
2019.09.24_12.07.10	-48.45425	-1.475127	Oi	4G	-98	6	-22	
2019.09.24_12.07.11	-48.45425	-1.475127	Oi	4G	-98	6	-22	
2019.09.24_12.07.11	-48.45428	-1.475104	Oi	4G	-98	3	-15	
2019.09.24_12.07.12	-48.45428	-1.475104	Oi	4G	-99	3	-15	
2019.09.24_12.07.13	-48.45428	-1.475104	Oi	4G	-99	3	-15	
2019.09.24_12.07.14	-48.45429	-1.475080	Oi	4G	-99	3	-17	
2019.09.24_12.07.14	-48.45429	-1.475080	Oi	4G	-99	3	-17	
2019.09.24_12.07.15	-48.45429	-1.475080	Oi	4G	-99	3	-17	
2019.09.24_12.07.16	-48.45429	-1.475080	Oi	4G	-98	3	-17	
2019.09.24_12.07.17	-48.45432	-1.475072	Oi	4G	-98	3	-14	
2019.09.24_12.07.18	-48.45432	-1.475072	Oi	4G	-98	3	-14	
2019.09.24_12.07.19	-48.45432	-1.475072	Oi	4G	-100	3	-14	
2019.09.24_12.07.20	-48.45435	-1.475074	Oi	4G	-100	2	-18	
2019.09.24_12.07.20	-48.45435	-1.475074	Oi	4G	-100	2	-18	
2019.09.24_12.07.21	-48.45435	-1.475074	Oi	4G	-100	2	-18	
2019.09.24_12.07.22	-48.45435	-1.475074	Oi	4G	-100	2	-18	
2019.09.24_12.07.23	-48.45435	-1.475074	Oi	4G	-99	2	-18	
2019.09.24_12.07.24	-48.45438	-1.475052	Oi	4G	-99	3	-16	
2019.09.24_12.07.25	-48.45438	-1.475052	Oi	4G	-99	3	-16	
2019.09.24_12.07.26	-48.45438	-1.475052	Oi	4G	-102	3	-16	
2019.09.24_12.07.27	-48.45440	-1.475029	Oi	4G	-102	1	-16	
2019.09.24_12.07.27	-48.45440	-1.475029	Oi	4G	-102	1	-16	
2019.09.24_12.07.28	-48.45440	-1.475029	Oi	4G	-100	1	-16	
2019.09.24_12.07.29	-48.45440	-1.475029	Oi	4G	-100	1	-16	
2019.09.24_12.07.30	-48.45440	-1.475029	Oi	4G	-98	1	-16	
2019.09.24_12.07.31	-48.45440	-1.474994	Oi	4G	-98	5	-14	
2019.09.24_12.07.32	-48.45440	-1.474994	Oi	4G	-98	5	-14	
2019.09.24_12.07.33	-48.45440	-1.474994	Oi	4G	-100	5	-14	
2019.09.24_12.07.34	-48.45440	-1.474955	Oi	4G	-100	4	-15	
2019.09.24_12.07.34	-48.45440	-1.474955	Oi	4G	-100	4	-15	
2019.09.24_12.07.35	-48.45440	-1.474955	Oi	4G	-100	4	-15	
2019.09.24_12.07.36	-48.45441	-1.474923	Oi	4G	-100	5	-12	
2019.09.24_12.07.36	-48.45441	-1.474923	Oi	4G	-100	5	-12	
2019.09.24_12.07.37	-48.45441	-1.474923	Oi	4G	-100	5	-12	
2019.09.24_12.07.38	-48.45441	-1.474885	Oi	4G	-100	8	-14	
2019.09.24_12.07.38	-48.45441	-1.474885	Oi	4G	-100	8	-14	
2019.09.24_12.07.40	-48.45441	-1.474885	Oi	4G	-101	8	-14	
2019.09.24_12.07.40	-48.45441	-1.474852	Oi	4G	-101	6	-14	
2019.09.24_12.07.41	-48.45441	-1.474852	Oi	4G	-101	6	-14	
2019.09.24_12.07.42	-48.45442	-1.474822	Oi	4G	-101	5	-14	
2019.09.24_12.07.42	-48.45442	-1.474822	Oi	4G	-100	5	-14	
2019.09.24_12.07.43	-48.45442	-1.474822	Oi	4G	-100	5	-14	
2019.09.24_12.07.44	-48.45443	-1.474798	Oi	4G	-100	7	-16	
2019.09.24_12.07.44	-48.45443	-1.474798	Oi	4G	-98	7	-16	
2019.09.24_12.07.46	-48.45443	-1.474798	Oi	4G	-98	7	-16	
2019.09.24_12.07.46	-48.45445	-1.474753	Oi	4G	-98	9	-15	
2019.09.24_12.07.47	-48.45445	-1.474753	Oi	4G	-98	9	-15	
2019.09.24_12.07.48	-48.45447	-1.474716	Oi	4G	-98	6	-14	
2019.09.24_12.07.48	-48.45447	-1.474716	Oi	4G	-98	6	-14	
2019.09.24_12.07.49	-48.45447	-1.474716	Oi	4G	-97	6	-14	
2019.09.24_12.07.50	-48.45449	-1.474692	Oi	4G	-97	5	-14	
2019.09.24_12.07.50	-48.45449	-1.474692	Oi	4G	-97	5	-14	
2019.09.24_12.07.51	-48.45449	-1.474692	Oi	4G	-98	5	-14	
2019.09.24_12.07.52	-48.45452	-1.474679	Oi	4G	-98	5	-15	
2019.09.24_12.07.53	-48.45452	-1.474679	Oi	4G	-98	5	-15	
2019.09.24_12.07.54	-48.45452	-1.474679	Oi	4G	-99	5	-15	
2019.09.24_12.07.55	-48.45452	-1.474679	Oi	4G	-99	5	-15	
2019.09.24_12.07.56	-48.45455	-1.474663	Oi	4G	-99	3	-14	
2019.09.24_12.07.56	-48.45455	-1.474663	Oi	4G	-99	3	-14	
2019.09.24_12.07.57	-48.45455	-1.474663	Oi	4G	-99	3	-14	
2019.09.24_12.07.59	-48.45455	-1.474663	Oi	4G	-99	3	-14	
2019.09.24_12.07.59	-48.45457	-1.474637	Oi	4G	-99	1	-13	
2019.09.24_12.08.00	-48.45457	-1.474637	Oi	4G	-99	1	-13	
2019.09.24_12.08.01	-48.45457	-1.474637	Oi	4G	-99	1	-13	
2019.09.24_12.08.02	-48.45457	-1.474637	Oi	4G	-99	1	-13	
2019.09.24_12.08.03	-48.45457	-1.474602	Oi	4G	-99	4	-14	
2019.09.24_12.08.03	-48.45457	-1.474602	Oi	4G	-99	4	-14	
2019.09.24_12.08.04	-48.45457	-1.474602	Oi	4G	-99	4	-14	
2019.09.24_12.08.06	-48.45457	-1.474602	Oi	4G	-99	4	-14	
2019.09.24_12.08.06	-48.45459	-1.474561	Oi	4G	-99	3	-12	
2019.09.24_12.08.07	-48.45459	-1.474561	Oi	4G	-99	3	-12	
2019.09.24_12.08.08	-48.45461	-1.474537	Oi	4G	-100	5	-12	
2019.09.24_12.08.08	-48.45461	-1.474537	Oi	4G	-100	5	-12	
2019.09.24_12.08.09	-48.45461	-1.474537	Oi	4G	-100	5	-12	
2019.09.24_12.08.10	-48.45462	-1.474501	Oi	4G	-100	7	-11	
2019.09.24_12.08.10	-48.45462	-1.474501	Oi	4G	-100	7	-11	
2019.09.24_12.08.11	-48.45462	-1.474501	Oi	4G	-100	7	-11	
2019.09.24_12.08.12	-48.45462	-1.474466	Oi	4G	-100	5	-13	
2019.09.24_12.08.12	-48.45462	-1.474466	Oi	4G	-101	5	-13	
2019.09.24_12.08.14	-48.45462	-1.474466	Oi	4G	-101	5	-13	
2019.09.24_12.08.14	-48.45465	-1.474446	Oi	4G	-101	6	-8	
2019.09.24_12.08.15	-48.45465	-1.474446	Oi	4G	-98	6	-8	
2019.09.24_12.08.16	-48.45467	-1.474428	Oi	4G	-98	5	-11	
2019.09.24_12.08.16	-48.45467	-1.474428	Oi	4G	-98	5	-11	
2019.09.24_12.08.17	-48.45467	-1.474428	Oi	4G	-99	5	-11	
2019.09.24_12.08.18	-48.45469	-1.474410	Oi	4G	-99	5	-11	
2019.09.24_12.08.18	-48.45469	-1.474410	Oi	4G	-99	5	-11	
2019.09.24_12.08.19	-48.45469	-1.474410	Oi	4G	-99	5	-11	
2019.09.24_12.08.21	-48.45469	-1.474410	Oi	4G	-99	5	-11	
2019.09.24_12.08.21	-48.45471	-1.474379	Oi	4G	-99	4	-12	
2019.09.24_12.08.22	-48.45471	-1.474379	Oi	4G	-102	4	-12	
2019.09.24_12.08.23	-48.45471	-1.474379	Oi	4G	-102	4	-12	
2019.09.24_12.08.24	-48.45471	-1.474341	Oi	4G	-102	5	-12	
2019.09.24_12.08.24	-48.45471	-1.474341	Oi	4G	-96	5	-12	
2019.09.24_12.08.25	-48.45471	-1.474341	Oi	4G	-96	5	-12	
2019.09.24_12.08.26	-48.45471	-1.474341	Oi	4G	-100	5	-12	
2019.09.24_12.08.27	-48.45472	-1.474311	Oi	4G	-100	4	-14	
2019.09.24_12.08.28	-48.45472	-1.474311	Oi	4G	-100	4	-14	
2019.09.24_12.08.29	-48.45472	-1.474311	Oi	4G	-93	4	-14	
2019.09.24_12.08.30	-48.45472	-1.474311	Oi	4G	-93	4	-14	
2019.09.24_12.08.31	-48.45472	-1.474311	Oi	4G	-94	4	-14	
2019.09.24_12.08.32	-48.45474	-1.474286	Oi	4G	-94	5	-13	
2019.09.24_12.08.32	-48.45474	-1.474286	Oi	4G	-94	5	-13	
2019.09.24_12.08.33	-48.45474	-1.474286	Oi	4G	-93	5	-13	
2019.09.24_12.08.34	-48.45474	-1.474286	Oi	4G	-93	5	-13	
2019.09.24_12.08.36	-48.45474	-1.474286	Oi	4G	-97	5	-13	
2019.09.24_12.08.36	-48.45473	-1.474249	Oi	4G	-97	4	-18	
2019.09.24_12.08.37	-48.45473	-1.474249	Oi	4G	-97	4	-18	
2019.09.24_12.08.38	-48.45473	-1.474215	Oi	4G	-97	3	-15	
2019.09.24_12.08.38	-48.45473	-1.474215	Oi	4G	-95	3	-15	
2019.09.24_12.08.39	-48.45473	-1.474215	Oi	4G	-95	3	-15	
2019.09.24_12.08.40	-48.45473	-1.474215	Oi	4G	-97	3	-15	
2019.09.24_12.08.41	-48.45474	-1.474176	Oi	4G	-97	4	-17	
2019.09.24_12.08.42	-48.45474	-1.474176	Oi	4G	-97	4	-17	
2019.09.24_12.08.43	-48.45474	-1.474176	Oi	4G	-94	4	-17	
2019.09.24_12.08.43	-48.45474	-1.474144	Oi	4G	-94	5	-17	
2019.09.24_12.08.44	-48.45474	-1.474144	Oi	4G	-94	5	-17	
2019.09.24_12.08.45	-48.45474	-1.474144	Oi	4G	-94	5	-17	
2019.09.24_12.08.46	-48.45474	-1.474144	Oi	4G	-94	5	-17	
2019.09.24_12.08.47	-48.45473	-1.474113	Oi	4G	-94	3	-15	
2019.09.24_12.08.47	-48.45473	-1.474113	Oi	4G	-97	3	-15	
2019.09.24_12.08.49	-48.45473	-1.474113	Oi	4G	-97	3	-15	
2019.09.24_12.08.50	-48.45473	-1.474113	Oi	4G	-98	3	-15	
2019.09.24_12.08.50	-48.45472	-1.474080	Oi	4G	-98	4	-13	
2019.09.24_12.08.51	-48.45472	-1.474080	Oi	4G	-98	4	-13	
2019.09.24_12.08.52	-48.45472	-1.474080	Oi	4G	-97	4	-13	
2019.09.24_12.08.53	-48.45472	-1.474050	Oi	4G	-97	3	-15	
2019.09.24_12.08.53	-48.45472	-1.474050	Oi	4G	-97	3	-15	
2019.09.24_12.08.54	-48.45472	-1.474050	Oi	4G	-99	3	-15	
2019.09.24_12.08.56	-48.45472	-1.474050	Oi	4G	-99	3	-15	
2019.09.24_12.08.57	-48.45472	-1.474050	Oi	4G	-98	3	-15	
2019.09.24_12.08.58	-48.45474	-1.474018	Oi	4G	-98	4	-14	
2019.09.24_12.08.58	-48.45474	-1.474018	Oi	4G	-98	4	-14	
2019.09.24_12.08.59	-48.45474	-1.474018	Oi	4G	-97	4	-14	
2019.09.24_12.09.00	-48.45474	-1.474018	Oi	4G	-97	4	-14	
2019.09.24_12.09.01	-48.45476	-1.473986	Oi	4G	-97	1	-15	
2019.09.24_12.09.01	-48.45476	-1.473986	Oi	4G	-98	1	-15	
2019.09.24_12.09.03	-48.45476	-1.473986	Oi	4G	-98	1	-15	
2019.09.24_12.09.04	-48.45476	-1.473986	Oi	4G	-96	1	-15	
2019.09.24_12.09.04	-48.45476	-1.473944	Oi	4G	-96	5	-16	
2019.09.24_12.09.05	-48.45476	-1.473944	Oi	4G	-96	5	-16	
2019.09.24_12.09.06	-48.45475	-1.473916	Oi	4G	-96	3	-15	
2019.09.24_12.09.06	-48.45475	-1.473916	Oi	4G	-97	3	-15	
2019.09.24_12.09.07	-48.45475	-1.473916	Oi	4G	-97	3	-15	
2019.09.24_12.09.08	-48.45475	-1.473916	Oi	4G	-96	3	-15	
2019.09.24_12.09.10	-48.45475	-1.473916	Oi	4G	-96	3	-15	
2019.09.24_12.09.10	-48.45472	-1.473893	Oi	4G	-96	4	-17	
2019.09.24_12.09.11	-48.45472	-1.473893	Oi	4G	-98	4	-17	
2019.09.24_12.09.12	-48.45472	-1.473893	Oi	4G	-98	4	-17	
2019.09.24_12.09.13	-48.45470	-1.473872	Oi	4G	-98	1	-13	
2019.09.24_12.09.13	-48.45470	-1.473872	Oi	4G	-98	1	-13	
2019.09.24_12.09.14	-48.45470	-1.473872	Oi	4G	-98	1	-13	
2019.09.24_12.09.15	-48.45470	-1.473872	Oi	4G	-98	1	-13	
2019.09.24_12.09.16	-48.45468	-1.473843	Oi	4G	-98	5	-14	
2019.09.24_12.09.17	-48.45468	-1.473843	Oi	4G	-98	5	-14	
2019.09.24_12.09.18	-48.45468	-1.473843	Oi	4G	-97	5	-14	
2019.09.24_12.09.18	-48.45465	-1.473807	Oi	4G	-97	5	-13	
2019.09.24_12.09.19	-48.45465	-1.473807	Oi	4G	-97	5	-13	
2019.09.24_12.09.20	-48.45465	-1.473807	Oi	4G	-95	5	-13	
2019.09.24_12.09.21	-48.45464	-1.473771	Oi	4G	-95	3	-15	
2019.09.24_12.09.21	-48.45464	-1.473771	Oi	4G	-95	3	-15	
2019.09.24_12.09.23	-48.45464	-1.473771	Oi	4G	-99	3	-15	
2019.09.24_12.09.24	-48.45464	-1.473771	Oi	4G	-99	3	-15	
2019.09.24_12.09.24	-48.45464	-1.473743	Oi	4G	-99	1	-15	
2019.09.24_12.09.25	-48.45464	-1.473743	Oi	4G	-93	1	-15	
2019.09.24_12.09.26	-48.45464	-1.473743	Oi	4G	-93	1	-15	
2019.09.24_12.09.27	-48.45464	-1.473713	Oi	4G	-93	3	-14	
2019.09.24_12.09.27	-48.45464	-1.473713	Oi	4G	-96	3	-14	
2019.09.24_12.09.28	-48.45464	-1.473713	Oi	4G	-96	3	-14	
2019.09.24_12.09.29	-48.45464	-1.473713	Oi	4G	-90	3	-14	
2019.09.24_12.09.30	-48.45464	-1.473713	Oi	4G	-90	3	-14	
2019.09.24_12.09.31	-48.45464	-1.473684	Oi	4G	-90	0	-13	
2019.09.24_12.09.32	-48.45464	-1.473684	Oi	4G	-94	0	-13	
2019.09.24_12.09.33	-48.45464	-1.473684	Oi	4G	-94	0	-13	
2019.09.24_12.09.34	-48.45464	-1.473684	Oi	4G	-96	0	-13	
2019.09.24_12.09.35	-48.45464	-1.473650	Oi	4G	-96	0	-15	
2019.09.24_12.09.35	-48.45464	-1.473650	Oi	4G	-96	0	-15	
2019.09.24_12.09.36	-48.45464	-1.473650	Oi	4G	-91	0	-15	
2019.09.24_12.09.37	-48.45464	-1.473650	Oi	4G	-91	0	-15	
2019.09.24_12.09.39	-48.45464	-1.473650	Oi	4G	-88	0	-15	
2019.09.24_12.09.40	-48.45464	-1.473650	Oi	4G	-88	0	-15	
2019.09.24_12.09.41	-48.45464	-1.473650	Oi	4G	-91	0	-15	
2019.09.24_12.09.42	-48.45462	-1.473633	Oi	4G	-91	1	-16	
2019.09.24_12.09.42	-48.45462	-1.473633	Oi	4G	-91	1	-16	
2019.09.24_12.09.43	-48.45462	-1.473633	Oi	4G	-86	1	-16	
2019.09.24_12.09.44	-48.45462	-1.473633	Oi	4G	-86	1	-16	
2019.09.24_12.09.46	-48.45462	-1.473633	Oi	4G	-92	1	-16	
2019.09.24_12.09.46	-48.45461	-1.473604	Oi	4G	-92	3	-18	
2019.09.24_12.09.47	-48.45461	-1.473604	Oi	4G	-92	3	-18	
2019.09.24_12.09.48	-48.45461	-1.473604	Oi	4G	-98	3	-18	
2019.09.24_12.09.49	-48.45461	-1.473604	Oi	4G	-98	3	-18	
2019.09.24_12.09.50	-48.45459	-1.473581	Oi	4G	-98	4	-19	
2019.09.24_12.09.50	-48.45459	-1.473581	Oi	4G	-94	4	-19	
2019.09.24_12.09.51	-48.45459	-1.473581	Oi	4G	-94	4	-19	
2019.09.24_12.09.53	-48.45459	-1.473581	Oi	4G	-96	4	-19	
2019.09.24_12.09.53	-48.45458	-1.473551	Oi	4G	-96	4	-17	
2019.09.24_12.09.54	-48.45458	-1.473551	Oi	4G	-96	4	-17	
2019.09.24_12.09.55	-48.45458	-1.473551	Oi	4G	-99	4	-17	
2019.09.24_12.09.56	-48.45458	-1.473551	Oi	4G	-99	4	-17	
2019.09.24_12.09.57	-48.45457	-1.473523	Oi	4G	-99	1	-18	
2019.09.24_12.09.57	-48.45457	-1.473523	Oi	4G	-96	1	-18	
2019.09.24_12.09.58	-48.45457	-1.473523	Oi	4G	-96	1	-18	
2019.09.24_12.10.00	-48.45457	-1.473523	Oi	4G	-95	1	-18	
2019.09.24_12.10.01	-48.45457	-1.473523	Oi	4G	-95	1	-18	
2019.09.24_12.10.01	-48.45455	-1.473495	Oi	4G	-95	4	-19	
2019.09.24_12.10.02	-48.45455	-1.473495	Oi	4G	-101	4	-19	
2019.09.24_12.10.03	-48.45455	-1.473495	Oi	4G	-101	4	-19	
2019.09.24_12.10.04	-48.45455	-1.473495	Oi	4G	-95	4	-19	
2019.09.24_12.10.05	-48.45454	-1.473464	Oi	4G	-95	2	-16	
2019.09.24_12.10.05	-48.45454	-1.473464	Oi	4G	-95	2	-16	
2019.09.24_12.10.07	-48.45454	-1.473464	Oi	4G	-94	2	-16	
2019.09.24_12.10.08	-48.45454	-1.473464	Oi	4G	-94	2	-16	
2019.09.24_12.10.09	-48.45452	-1.473433	Oi	4G	-94	2	-15	
2019.09.24_12.10.09	-48.45452	-1.473433	Oi	4G	-96	2	-15	
2019.09.24_12.10.10	-48.45452	-1.473433	Oi	4G	-96	2	-15	
2019.09.24_12.10.11	-48.45452	-1.473433	Oi	4G	-97	2	-15	
2019.09.24_12.10.12	-48.45452	-1.473433	Oi	4G	-97	2	-15	
2019.09.24_12.10.13	-48.45449	-1.473434	Oi	4G	-97	1	-19	
2019.09.24_12.10.14	-48.45449	-1.473434	Oi	4G	-98	1	-19	
2019.09.24_12.10.15	-48.45449	-1.473434	Oi	4G	-98	1	-19	
2019.09.24_12.10.16	-48.45449	-1.473434	Oi	4G	-95	1	-19	
2019.09.24_12.10.17	-48.45449	-1.473434	Oi	4G	-95	1	-19	
2019.09.24_12.10.18	-48.45449	-1.473434	Oi	4G	-97	1	-19	
2019.09.24_12.10.19	-48.45446	-1.473418	Oi	4G	-97	2	-20	
2019.09.24_12.10.19	-48.45446	-1.473418	Oi	4G	-97	2	-20	
2019.09.24_12.10.20	-48.45446	-1.473418	Oi	4G	-93	2	-20	
2019.09.24_12.10.22	-48.45446	-1.473418	Oi	4G	-93	2	-20	
2019.09.24_12.10.22	-48.45443	-1.473391	Oi	4G	-93	4	-17	
2019.09.24_12.10.23	-48.45443	-1.473391	Oi	4G	-99	4	-17	
2019.09.24_12.10.24	-48.45443	-1.473391	Oi	4G	-99	4	-17	
2019.09.24_12.10.25	-48.45439	-1.473373	Oi	4G	-99	2	-19	
2019.09.24_12.10.25	-48.45439	-1.473373	Oi	4G	-94	2	-19	
2019.09.24_12.10.26	-48.45439	-1.473373	Oi	4G	-94	2	-19	
2019.09.24_12.10.27	-48.45439	-1.473373	Oi	4G	-97	2	-19	
2019.09.24_12.10.28	-48.45436	-1.473357	Oi	4G	-97	3	-18	
2019.09.24_12.10.29	-48.45436	-1.473357	Oi	4G	-97	3	-18	
2019.09.24_12.10.30	-48.45436	-1.473357	Oi	4G	-98	3	-18	
2019.09.24_12.10.31	-48.45433	-1.473346	Oi	4G	-98	5	-14	
2019.09.24_12.10.31	-48.45433	-1.473346	Oi	4G	-98	5	-14	
2019.09.24_12.10.32	-48.45433	-1.473346	Oi	4G	-94	5	-14	
2019.09.24_12.10.33	-48.45430	-1.473335	Oi	4G	-94	4	-18	
2019.09.24_12.10.33	-48.45430	-1.473335	Oi	4G	-94	4	-18	
2019.09.24_12.10.34	-48.45430	-1.473335	Oi	4G	-99	4	-18	
2019.09.24_12.10.36	-48.45430	-1.473335	Oi	4G	-99	4	-18	
2019.09.24_12.10.36	-48.45426	-1.473324	Oi	4G	-99	3	-20	
2019.09.24_12.10.37	-48.45426	-1.473324	Oi	4G	-97	3	-20	
2019.09.24_12.10.38	-48.45426	-1.473324	Oi	4G	-97	3	-20	
2019.09.24_12.10.39	-48.45424	-1.473311	Oi	4G	-97	4	-18	
2019.09.24_12.10.39	-48.45424	-1.473311	Oi	4G	-100	4	-18	
2019.09.24_12.10.40	-48.45424	-1.473311	Oi	4G	-100	4	-18	
2019.09.24_12.10.41	-48.45424	-1.473311	Oi	4G	-98	4	-18	
2019.09.24_12.10.42	-48.45421	-1.473303	Oi	4G	-98	3	-20	
2019.09.24_12.10.43	-48.45421	-1.473303	Oi	4G	-98	3	-20	
2019.09.24_12.10.44	-48.45421	-1.473303	Oi	4G	-98	3	-20	
2019.09.24_12.10.45	-48.45421	-1.473303	Oi	4G	-98	3	-20	
2019.09.24_12.10.45	-48.45418	-1.473294	Oi	4G	-98	4	-19	
2019.09.24_12.10.46	-48.45418	-1.473294	Oi	4G	-97	4	-19	
2019.09.24_12.10.47	-48.45418	-1.473294	Oi	4G	-97	4	-19	
2019.09.24_12.10.48	-48.45415	-1.473279	Oi	4G	-97	4	-21	
2019.09.24_12.10.48	-48.45415	-1.473279	Oi	4G	-95	4	-21	
