Timestamp	Longitude	Latitude	Operatorname	NetworkTech	Level	Speed	Altitude	Filemark
2019.09.25_10.13.08	-48.45392	-1.475801	Oi	3G	-87	1	-22	
2019.09.25_10.13.09	-48.45392	-1.475806	Oi	3G	-87	0	-19	
2019.09.25_10.13.09	-48.45392	-1.475806	Oi	3G	-87	0	-19	
2019.09.25_10.13.10	-48.45392	-1.475806	Oi	3G	-87	0	-19	
2019.09.25_10.13.11	-48.45392	-1.475806	Oi	3G	-89	0	-19	
2019.09.25_10.13.12	-48.45392	-1.475779	Oi	3G	-89	6	-22	
2019.09.25_10.13.12	-48.45392	-1.475779	Oi	3G	-89	6	-22	
2019.09.25_10.13.13	-48.45392	-1.475779	Oi	3G	-85	6	-22	
2019.09.25_10.13.14	-48.45392	-1.475748	Oi	3G	-85	5	-21	
2019.09.25_10.13.15	-48.45392	-1.475748	Oi	3G	-85	5	-21	
2019.09.25_10.13.16	-48.45392	-1.475748	Oi	3G	-83	5	-21	
2019.09.25_10.13.17	-48.45391	-1.475720	Oi	3G	-83	3	-20	
2019.09.25_10.13.17	-48.45391	-1.475720	Oi	3G	-83	3	-20	
2019.09.25_10.13.18	-48.45391	-1.475720	Oi	3G	-83	3	-20	
2019.09.25_10.13.19	-48.45391	-1.475720	Oi	3G	-83	3	-20	
2019.09.25_10.13.20	-48.45392	-1.475692	Oi	3G	-83	4	-22	
2019.09.25_10.13.21	-48.45392	-1.475692	Oi	3G	-81	4	-22	
2019.09.25_10.13.22	-48.45394	-1.475664	Oi	3G	-81	5	-17	
2019.09.25_10.13.22	-48.45394	-1.475664	Oi	3G	-81	5	-17	
2019.09.25_10.13.23	-48.45394	-1.475664	Oi	3G	-83	5	-17	
2019.09.25_10.13.24	-48.45395	-1.475640	Oi	3G	-83	4	-21	
2019.09.25_10.13.24	-48.45395	-1.475640	Oi	3G	-83	4	-21	
2019.09.25_10.13.25	-48.45395	-1.475640	Oi	3G	-83	4	-21	
2019.09.25_10.13.26	-48.45395	-1.475640	Oi	3G	-83	4	-21	
2019.09.25_10.13.27	-48.45396	-1.475610	Oi	3G	-83	4	-21	
2019.09.25_10.13.28	-48.45396	-1.475610	Oi	3G	-83	4	-21	
2019.09.25_10.13.29	-48.45396	-1.475610	Oi	3G	-83	4	-21	
2019.09.25_10.13.29	-48.45397	-1.475586	Oi	3G	-83	6	-22	
2019.09.25_10.13.30	-48.45397	-1.475586	Oi	3G	-85	6	-22	
2019.09.25_10.13.31	-48.45399	-1.475562	Oi	3G	-85	5	-22	
2019.09.25_10.13.31	-48.45399	-1.475562	Oi	3G	-85	5	-22	
2019.09.25_10.13.32	-48.45399	-1.475562	Oi	3G	-85	5	-22	
2019.09.25_10.13.33	-48.45401	-1.475546	Oi	3G	-85	4	-16	
2019.09.25_10.13.33	-48.45401	-1.475546	Oi	3G	-85	4	-16	
2019.09.25_10.13.34	-48.45401	-1.475546	Oi	3G	-81	4	-16	
2019.09.25_10.13.35	-48.45401	-1.475546	Oi	3G	-81	4	-16	
2019.09.25_10.13.36	-48.45404	-1.475530	Oi	3G	-81	3	-17	
2019.09.25_10.13.37	-48.45404	-1.475530	Oi	3G	-81	3	-17	
2019.09.25_10.13.38	-48.45404	-1.475530	Oi	3G	-81	3	-17	
2019.09.25_10.13.39	-48.45407	-1.475513	Oi	3G	-81	1	-21	
2019.09.25_10.13.39	-48.45407	-1.475513	Oi	3G	-85	1	-21	
2019.09.25_10.13.40	-48.45407	-1.475513	Oi	3G	-85	1	-21	
2019.09.25_10.13.41	-48.45407	-1.475513	Oi	3G	-89	1	-21	
2019.09.25_10.13.43	-48.45407	-1.475513	Oi	3G	-89	1	-21	
2019.09.25_10.13.43	-48.45411	-1.475485	Oi	3G	-89	6	-21	
2019.09.25_10.13.44	-48.45411	-1.475485	Oi	3G	-85	6	-21	
2019.09.25_10.13.45	-48.45411	-1.475485	Oi	3G	-85	6	-21	
2019.09.25_10.13.46	-48.45413	-1.475463	Oi	3G	-85	3	-21	
2019.09.25_10.13.46	-48.45413	-1.475463	Oi	3G	-85	3	-21	
2019.09.25_10.13.47	-48.45413	-1.475463	Oi	3G	-85	3	-21	
2019.09.25_10.13.48	-48.45413	-1.475463	Oi	3G	-87	3	-21	
2019.09.25_10.13.49	-48.45414	-1.475435	Oi	3G	-87	2	-21	
2019.09.25_10.13.50	-48.45414	-1.475435	Oi	3G	-87	2	-21	
2019.09.25_10.13.51	-48.45414	-1.475435	Oi	3G	-93	2	-21	
2019.09.25_10.13.52	-48.45413	-1.475405	Oi	3G	-93	4	-17	
2019.09.25_10.13.52	-48.45413	-1.475405	Oi	3G	-93	4	-17	
2019.09.25_10.13.53	-48.45413	-1.475405	Oi	3G	-87	4	-17	
2019.09.25_10.13.54	-48.45414	-1.475375	Oi	3G	-87	4	-19	
2019.09.25_10.13.54	-48.45414	-1.475375	Oi	3G	-87	4	-19	
2019.09.25_10.13.56	-48.45414	-1.475375	Oi	3G	-83	4	-19	
2019.09.25_10.13.57	-48.45416	-1.475345	Oi	3G	-83	3	-18	
2019.09.25_10.13.57	-48.45416	-1.475345	Oi	3G	-83	3	-18	
2019.09.25_10.13.58	-48.45416	-1.475345	Oi	3G	-83	3	-18	
2019.09.25_10.13.59	-48.45416	-1.475345	Oi	3G	-83	3	-18	
2019.09.25_10.14.00	-48.45417	-1.475309	Oi	3G	-83	5	-14	
2019.09.25_10.14.00	-48.45417	-1.475309	Oi	3G	-83	5	-14	
2019.09.25_10.14.01	-48.45417	-1.475309	Oi	3G	-83	5	-14	
2019.09.25_10.14.02	-48.45418	-1.475271	Oi	3G	-83	5	-17	
2019.09.25_10.14.03	-48.45418	-1.475271	Oi	3G	-87	5	-17	
2019.09.25_10.14.04	-48.45419	-1.475235	Oi	3G	-87	6	-18	
2019.09.25_10.14.04	-48.45419	-1.475235	Oi	3G	-87	6	-18	
2019.09.25_10.14.05	-48.45419	-1.475235	Oi	3G	-87	6	-18	
2019.09.25_10.14.06	-48.45421	-1.475203	Oi	3G	-87	5	-14	
2019.09.25_10.14.06	-48.45421	-1.475203	Oi	3G	-87	5	-14	
2019.09.25_10.14.07	-48.45421	-1.475203	Oi	3G	-87	5	-14	
2019.09.25_10.14.08	-48.45421	-1.475203	Oi	3G	-87	5	-14	
2019.09.25_10.14.09	-48.45422	-1.475177	Oi	3G	-87	2	-17	
2019.09.25_10.14.10	-48.45422	-1.475177	Oi	3G	-91	2	-17	
