Timestamp	Longitude	Latitude	Operatorname	NetworkTech	Level	Speed	Altitude	Filemark
2019.09.25_10.27.52	-48.45392	-1.475818	Oi	3G	-87	2	-12	
2019.09.25_10.27.53	-48.45393	-1.475820	Oi	3G	-87	0	-13	
2019.09.25_10.27.53	-48.45393	-1.475820	Oi	3G	-87	0	-13	
2019.09.25_10.27.54	-48.45393	-1.475820	Oi	3G	-85	0	-13	
2019.09.25_10.27.55	-48.45393	-1.475820	Oi	3G	-85	0	-13	
2019.09.25_10.27.57	-48.45393	-1.475820	Oi	3G	-85	0	-13	
2019.09.25_10.27.58	-48.45391	-1.475786	Oi	3G	-85	3	-14	
2019.09.25_10.27.58	-48.45391	-1.475786	Oi	3G	-85	3	-14	
2019.09.25_10.27.59	-48.45391	-1.475786	Oi	3G	-83	3	-14	
2019.09.25_10.28.00	-48.45391	-1.475786	Oi	3G	-83	3	-14	
2019.09.25_10.28.01	-48.45390	-1.475753	Oi	3G	-83	4	-13	
2019.09.25_10.28.01	-48.45390	-1.475753	Oi	3G	-79	4	-13	
2019.09.25_10.28.03	-48.45390	-1.475753	Oi	3G	-79	4	-13	
2019.09.25_10.28.03	-48.45390	-1.475724	Oi	3G	-79	5	-15	
2019.09.25_10.28.04	-48.45390	-1.475724	Oi	3G	-77	5	-15	
2019.09.25_10.28.05	-48.45390	-1.475724	Oi	3G	-77	5	-15	
2019.09.25_10.28.06	-48.45391	-1.475697	Oi	3G	-77	1	-15	
2019.09.25_10.28.06	-48.45391	-1.475697	Oi	3G	-85	1	-15	
2019.09.25_10.28.07	-48.45391	-1.475697	Oi	3G	-85	1	-15	
2019.09.25_10.28.08	-48.45391	-1.475697	Oi	3G	-85	1	-15	
2019.09.25_10.28.09	-48.45392	-1.475665	Oi	3G	-85	4	-14	
2019.09.25_10.28.10	-48.45392	-1.475665	Oi	3G	-85	4	-14	
2019.09.25_10.28.11	-48.45392	-1.475634	Oi	3G	-85	7	-14	
2019.09.25_10.28.11	-48.45392	-1.475634	Oi	3G	-83	7	-14	
2019.09.25_10.28.12	-48.45392	-1.475634	Oi	3G	-83	7	-14	
2019.09.25_10.28.13	-48.45394	-1.475608	Oi	3G	-83	5	-14	
2019.09.25_10.28.13	-48.45394	-1.475608	Oi	3G	-87	5	-14	
2019.09.25_10.28.14	-48.45394	-1.475608	Oi	3G	-87	5	-14	
2019.09.25_10.28.15	-48.45394	-1.475608	Oi	3G	-87	5	-14	
2019.09.25_10.28.16	-48.45396	-1.475584	Oi	3G	-87	4	-13	
2019.09.25_10.28.17	-48.45396	-1.475584	Oi	3G	-87	4	-13	
2019.09.25_10.28.18	-48.45397	-1.475561	Oi	3G	-87	4	-13	
2019.09.25_10.28.18	-48.45397	-1.475561	Oi	3G	-87	4	-13	
2019.09.25_10.28.19	-48.45397	-1.475561	Oi	3G	-87	4	-13	
2019.09.25_10.28.20	-48.45397	-1.475561	Oi	3G	-91	4	-13	
2019.09.25_10.28.21	-48.45397	-1.475561	Oi	3G	-91	4	-13	
2019.09.25_10.28.22	-48.45399	-1.475531	Oi	3G	-91	3	-13	
2019.09.25_10.28.22	-48.45399	-1.475531	Oi	3G	-87	3	-13	
2019.09.25_10.28.23	-48.45399	-1.475531	Oi	3G	-87	3	-13	
2019.09.25_10.28.25	-48.45399	-1.475531	Oi	3G	-81	3	-13	
2019.09.25_10.28.25	-48.45402	-1.475520	Oi	3G	-81	3	-14	
2019.09.25_10.28.26	-48.45402	-1.475520	Oi	3G	-81	3	-14	
2019.09.25_10.28.27	-48.45402	-1.475520	Oi	3G	-85	3	-14	
2019.09.25_10.28.28	-48.45405	-1.475506	Oi	3G	-85	4	-12	
2019.09.25_10.28.28	-48.45405	-1.475506	Oi	3G	-85	4	-12	
2019.09.25_10.28.29	-48.45405	-1.475506	Oi	3G	-89	4	-12	
2019.09.25_10.28.30	-48.45405	-1.475506	Oi	3G	-89	4	-12	
