Timestamp	Longitude	Latitude	Operatorname	NetworkTech	Level	Speed	Altitude	Filemark
2019.09.25_11.53.36	-48.45395	-1.475771	Oi	3G	-91	3	-21	
2019.09.25_11.53.36	-48.45395	-1.475785	Oi	3G	-91	1	-22	
2019.09.25_11.53.36	-48.45395	-1.475785	Oi	3G	-91	1	-22	
2019.09.25_11.53.37	-48.45395	-1.475785	Oi	3G	-91	1	-22	
2019.09.25_11.53.38	-48.45395	-1.475785	Oi	3G	-89	1	-22	
2019.09.25_11.53.40	-48.45395	-1.475785	Oi	3G	-89	1	-22	
2019.09.25_11.53.41	-48.45394	-1.475755	Oi	3G	-89	3	-20	
2019.09.25_11.53.41	-48.45394	-1.475755	Oi	3G	-87	3	-20	
2019.09.25_11.53.42	-48.45394	-1.475755	Oi	3G	-87	3	-20	
2019.09.25_11.53.43	-48.45394	-1.475755	Oi	3G	-87	3	-20	
2019.09.25_11.53.44	-48.45393	-1.475725	Oi	3G	-87	3	-15	
2019.09.25_11.53.44	-48.45393	-1.475725	Oi	3G	-87	3	-15	
2019.09.25_11.53.45	-48.45393	-1.475725	Oi	3G	-87	3	-15	
2019.09.25_11.53.47	-48.45393	-1.475725	Oi	3G	-87	3	-15	
2019.09.25_11.53.47	-48.45394	-1.475688	Oi	3G	-87	3	-22	
2019.09.25_11.53.48	-48.45394	-1.475688	Oi	3G	-83	3	-22	
2019.09.25_11.53.49	-48.45394	-1.475688	Oi	3G	-83	3	-22	
2019.09.25_11.53.50	-48.45394	-1.475655	Oi	3G	-83	4	-18	
2019.09.25_11.53.50	-48.45394	-1.475655	Oi	3G	-91	4	-18	
2019.09.25_11.53.51	-48.45394	-1.475655	Oi	3G	-91	4	-18	
2019.09.25_11.53.52	-48.45394	-1.475655	Oi	3G	-87	4	-18	
2019.09.25_11.53.53	-48.45394	-1.475655	Oi	3G	-87	4	-18	
2019.09.25_11.53.54	-48.45394	-1.475622	Oi	3G	-87	3	-23	
2019.09.25_11.53.55	-48.45394	-1.475622	Oi	3G	-87	3	-23	
2019.09.25_11.53.56	-48.45394	-1.475622	Oi	3G	-87	3	-23	
2019.09.25_11.53.57	-48.45395	-1.475597	Oi	3G	-87	2	-18	
2019.09.25_11.53.57	-48.45395	-1.475597	Oi	3G	-83	2	-18	
2019.09.25_11.53.58	-48.45395	-1.475597	Oi	3G	-83	2	-18	
2019.09.25_11.53.59	-48.45395	-1.475597	Oi	3G	-93	2	-18	
2019.09.25_11.54.01	-48.45395	-1.475597	Oi	3G	-93	2	-18	
2019.09.25_11.54.01	-48.45397	-1.475570	Oi	3G	-93	4	-23	
2019.09.25_11.54.02	-48.45397	-1.475570	Oi	3G	-81	4	-23	
2019.09.25_11.54.03	-48.45397	-1.475570	Oi	3G	-81	4	-23	
2019.09.25_11.54.04	-48.45399	-1.475552	Oi	3G	-81	2	-20	
2019.09.25_11.54.04	-48.45399	-1.475552	Oi	3G	-81	2	-20	
2019.09.25_11.54.05	-48.45399	-1.475552	Oi	3G	-81	2	-20	
2019.09.25_11.54.06	-48.45399	-1.475552	Oi	3G	-91	2	-20	
2019.09.25_11.54.08	-48.45399	-1.475552	Oi	3G	-91	2	-20	
2019.09.25_11.54.08	-48.45402	-1.475531	Oi	3G	-91	2	-16	
2019.09.25_11.54.09	-48.45402	-1.475531	Oi	3G	-91	2	-16	
2019.09.25_11.54.10	-48.45405	-1.475520	Oi	3G	-91	5	-20	
2019.09.25_11.54.10	-48.45405	-1.475520	Oi	3G	-91	5	-20	
2019.09.25_11.54.11	-48.45405	-1.475520	Oi	3G	-91	5	-20	
2019.09.25_11.54.12	-48.45405	-1.475520	Oi	3G	-91	5	-20	
2019.09.25_11.54.13	-48.45408	-1.475500	Oi	3G	-91	4	-23	
2019.09.25_11.54.13	-48.45408	-1.475500	Oi	3G	-81	4	-23	
2019.09.25_11.54.15	-48.45408	-1.475500	Oi	3G	-81	4	-23	
2019.09.25_11.54.15	-48.45410	-1.475483	Oi	3G	-81	5	-19	
2019.09.25_11.54.16	-48.45410	-1.475483	Oi	3G	-89	5	-19	
2019.09.25_11.54.17	-48.45410	-1.475483	Oi	3G	-89	5	-19	
2019.09.25_11.54.18	-48.45412	-1.475457	Oi	3G	-89	2	-22	
2019.09.25_11.54.18	-48.45412	-1.475457	Oi	3G	-89	2	-22	
2019.09.25_11.54.19	-48.45412	-1.475457	Oi	3G	-89	2	-22	
2019.09.25_11.54.20	-48.45412	-1.475457	Oi	3G	-89	2	-22	
2019.09.25_11.54.21	-48.45415	-1.475417	Oi	3G	-89	6	-20	
2019.09.25_11.54.22	-48.45415	-1.475417	Oi	3G	-89	6	-20	
2019.09.25_11.54.23	-48.45415	-1.475417	Oi	3G	-85	6	-20	
2019.09.25_11.54.24	-48.45417	-1.475390	Oi	3G	-85	4	-21	
2019.09.25_11.54.24	-48.45417	-1.475390	Oi	3G	-85	4	-21	
2019.09.25_11.54.25	-48.45417	-1.475390	Oi	3G	-81	4	-21	
2019.09.25_11.54.26	-48.45417	-1.475390	Oi	3G	-81	4	-21	
2019.09.25_11.54.27	-48.45418	-1.475361	Oi	3G	-81	4	-21	
2019.09.25_11.54.27	-48.45418	-1.475361	Oi	3G	-81	4	-21	
2019.09.25_11.54.29	-48.45418	-1.475361	Oi	3G	-81	4	-21	
2019.09.25_11.54.30	-48.45419	-1.475329	Oi	3G	-81	3	-16	
2019.09.25_11.54.30	-48.45419	-1.475329	Oi	3G	-89	3	-16	
2019.09.25_11.54.31	-48.45419	-1.475329	Oi	3G	-89	3	-16	
2019.09.25_11.54.32	-48.45419	-1.475329	Oi	3G	-85	3	-16	
2019.09.25_11.54.33	-48.45420	-1.475297	Oi	3G	-85	2	-20	
2019.09.25_11.54.33	-48.45420	-1.475297	Oi	3G	-85	2	-20	
2019.09.25_11.54.35	-48.45420	-1.475297	Oi	3G	-83	2	-20	
2019.09.25_11.54.36	-48.45420	-1.475265	Oi	3G	-83	2	-21	
2019.09.25_11.54.36	-48.45420	-1.475265	Oi	3G	-83	2	-21	
2019.09.25_11.54.37	-48.45420	-1.475265	Oi	3G	-83	2	-21	
2019.09.25_11.54.38	-48.45420	-1.475265	Oi	3G	-83	2	-21	
2019.09.25_11.54.39	-48.45421	-1.475234	Oi	3G	-83	3	-21	
2019.09.25_11.54.39	-48.45421	-1.475234	Oi	3G	-81	3	-21	
2019.09.25_11.54.41	-48.45421	-1.475234	Oi	3G	-81	3	-21	
2019.09.25_11.54.42	-48.45423	-1.475207	Oi	3G	-81	1	-20	
2019.09.25_11.54.42	-48.45423	-1.475207	Oi	3G	-81	1	-20	
2019.09.25_11.54.43	-48.45423	-1.475207	Oi	3G	-81	1	-20	
2019.09.25_11.54.44	-48.45423	-1.475207	Oi	3G	-79	1	-20	
2019.09.25_11.54.45	-48.45424	-1.475184	Oi	3G	-79	4	-23	
2019.09.25_11.54.45	-48.45424	-1.475184	Oi	3G	-79	4	-23	
2019.09.25_11.54.46	-48.45424	-1.475184	Oi	3G	-83	4	-23	
2019.09.25_11.54.47	-48.45426	-1.475162	Oi	3G	-83	5	-20	
2019.09.25_11.54.48	-48.45426	-1.475162	Oi	3G	-83	5	-20	
2019.09.25_11.54.49	-48.45428	-1.475142	Oi	3G	-83	3	-21	
2019.09.25_11.54.49	-48.45428	-1.475142	Oi	3G	-77	3	-21	
2019.09.25_11.54.50	-48.45428	-1.475142	Oi	3G	-77	3	-21	
2019.09.25_11.54.51	-48.45428	-1.475142	Oi	3G	-85	3	-21	
2019.09.25_11.54.52	-48.45428	-1.475142	Oi	3G	-85	3	-21	
2019.09.25_11.54.53	-48.45431	-1.475116	Oi	3G	-85	4	-21	
2019.09.25_11.54.53	-48.45431	-1.475116	Oi	3G	-85	4	-21	
2019.09.25_11.54.55	-48.45431	-1.475116	Oi	3G	-85	4	-21	
2019.09.25_11.54.56	-48.45434	-1.475094	Oi	3G	-85	4	-17	
2019.09.25_11.54.56	-48.45434	-1.475094	Oi	3G	-85	4	-17	
2019.09.25_11.54.57	-48.45434	-1.475094	Oi	3G	-85	4	-17	
2019.09.25_11.54.58	-48.45434	-1.475094	Oi	3G	-75	4	-17	
2019.09.25_11.54.59	-48.45437	-1.475078	Oi	3G	-75	2	-17	
2019.09.25_11.54.59	-48.45437	-1.475078	Oi	3G	-75	2	-17	
2019.09.25_11.55.01	-48.45437	-1.475078	Oi	3G	-85	2	-17	
2019.09.25_11.55.02	-48.45439	-1.475062	Oi	3G	-85	3	-18	
2019.09.25_11.55.02	-48.45439	-1.475062	Oi	3G	-85	3	-18	
