Timestamp	Longitude	Latitude	Operatorname	NetworkTech	Level	Speed	Altitude	Filemark
2019.09.24_11.22.09	-48.45168	-1.472839	Oi	4G	-78	0	-20	
2019.09.24_11.22.10	-48.45168	-1.472839	Oi	4G	-81	0	-20	
2019.09.24_11.22.10	-48.45168	-1.472837	Oi	4G	-81	0	-20	
2019.09.24_11.22.11	-48.45168	-1.472837	Oi	4G	-81	0	-20	
2019.09.24_11.22.12	-48.45168	-1.472837	Oi	4G	-76	0	-20	
2019.09.24_11.22.13	-48.45168	-1.472837	Oi	4G	-76	0	-20	
2019.09.24_11.22.14	-48.45168	-1.472837	Oi	4G	-80	0	-20	
2019.09.24_11.22.16	-48.45168	-1.472837	Oi	4G	-80	0	-20	
2019.09.24_11.22.17	-48.45168	-1.472837	Oi	4G	-75	0	-20	
2019.09.24_11.22.18	-48.45171	-1.472836	Oi	4G	-75	3	-20	
2019.09.24_11.22.18	-48.45171	-1.472836	Oi	4G	-75	3	-20	
2019.09.24_11.22.19	-48.45171	-1.472836	Oi	4G	-79	3	-20	
2019.09.24_11.22.20	-48.45171	-1.472836	Oi	4G	-79	3	-20	
2019.09.24_11.22.21	-48.45174	-1.472845	Oi	4G	-79	4	-16	
2019.09.24_11.22.21	-48.45174	-1.472845	Oi	4G	-73	4	-16	
2019.09.24_11.22.23	-48.45174	-1.472845	Oi	4G	-73	4	-16	
2019.09.24_11.22.24	-48.45174	-1.472845	Oi	4G	-79	4	-16	
2019.09.24_11.22.24	-48.45177	-1.472854	Oi	4G	-79	4	-18	
2019.09.24_11.22.25	-48.45177	-1.472854	Oi	4G	-79	4	-18	
2019.09.24_11.22.26	-48.45177	-1.472854	Oi	4G	-77	4	-18	
2019.09.24_11.22.27	-48.45177	-1.472854	Oi	4G	-77	4	-18	
2019.09.24_11.22.28	-48.45179	-1.472875	Oi	4G	-77	3	-19	
2019.09.24_11.22.28	-48.45179	-1.472875	Oi	4G	-74	3	-19	
2019.09.24_11.22.30	-48.45179	-1.472875	Oi	4G	-74	3	-19	
2019.09.24_11.22.31	-48.45179	-1.472875	Oi	4G	-81	3	-19	
2019.09.24_11.22.32	-48.45183	-1.472886	Oi	4G	-81	3	-15	
2019.09.24_11.22.32	-48.45183	-1.472886	Oi	4G	-81	3	-15	
2019.09.24_11.22.33	-48.45183	-1.472886	Oi	4G	-84	3	-15	
2019.09.24_11.22.34	-48.45183	-1.472886	Oi	4G	-84	3	-15	
2019.09.24_11.22.35	-48.45185	-1.472905	Oi	4G	-84	3	-17	
2019.09.24_11.22.36	-48.45185	-1.472905	Oi	4G	-87	3	-17	
2019.09.24_11.22.37	-48.45185	-1.472905	Oi	4G	-87	3	-17	
2019.09.24_11.22.38	-48.45185	-1.472905	Oi	4G	-87	3	-17	
2019.09.24_11.22.38	-48.45188	-1.472921	Oi	4G	-87	2	-13	
2019.09.24_11.22.39	-48.45188	-1.472921	Oi	4G	-87	2	-13	
2019.09.24_11.22.40	-48.45188	-1.472921	Oi	4G	-84	2	-13	
2019.09.24_11.22.41	-48.45191	-1.472935	Oi	4G	-84	3	-16	
2019.09.24_11.22.41	-48.45191	-1.472935	Oi	4G	-84	3	-16	
2019.09.24_11.22.43	-48.45191	-1.472935	Oi	4G	-84	3	-16	
2019.09.24_11.22.44	-48.45191	-1.472935	Oi	4G	-84	3	-16	
2019.09.24_11.22.44	-48.45194	-1.472940	Oi	4G	-84	3	-17	
2019.09.24_11.22.45	-48.45194	-1.472940	Oi	4G	-84	3	-17	
2019.09.24_11.22.46	-48.45194	-1.472940	Oi	4G	-84	3	-17	
2019.09.24_11.22.47	-48.45197	-1.472952	Oi	4G	-84	4	-16	
2019.09.24_11.22.47	-48.45197	-1.472952	Oi	4G	-81	4	-16	
2019.09.24_11.22.48	-48.45197	-1.472952	Oi	4G	-81	4	-16	
2019.09.24_11.22.49	-48.45200	-1.472964	Oi	4G	-81	3	-15	
2019.09.24_11.22.50	-48.45200	-1.472964	Oi	4G	-82	3	-15	
2019.09.24_11.22.51	-48.45200	-1.472964	Oi	4G	-82	3	-15	
2019.09.24_11.22.52	-48.45200	-1.472964	Oi	4G	-85	3	-15	
2019.09.24_11.22.52	-48.45203	-1.472977	Oi	4G	-85	3	-18	
2019.09.24_11.22.53	-48.45203	-1.472977	Oi	4G	-85	3	-18	
2019.09.24_11.22.54	-48.45203	-1.472977	Oi	4G	-84	3	-18	
2019.09.24_11.22.55	-48.45206	-1.472990	Oi	4G	-84	3	-19	
2019.09.24_11.22.55	-48.45206	-1.472990	Oi	4G	-84	3	-19	
2019.09.24_11.22.56	-48.45206	-1.472990	Oi	4G	-84	3	-19	
2019.09.24_11.22.58	-48.45206	-1.472990	Oi	4G	-84	3	-19	
2019.09.24_11.22.58	-48.45210	-1.473006	Oi	4G	-84	4	-20	
2019.09.24_11.22.59	-48.45210	-1.473006	Oi	4G	-87	4	-20	
2019.09.24_11.23.00	-48.45210	-1.473006	Oi	4G	-87	4	-20	
2019.09.24_11.23.01	-48.45213	-1.473019	Oi	4G	-87	3	-19	
2019.09.24_11.23.01	-48.45213	-1.473019	Oi	4G	-76	3	-19	
2019.09.24_11.23.02	-48.45213	-1.473019	Oi	4G	-76	3	-19	
2019.09.24_11.23.03	-48.45213	-1.473019	Oi	4G	-89	3	-19	
2019.09.24_11.23.04	-48.45216	-1.473031	Oi	4G	-89	4	-19	
2019.09.24_11.23.04	-48.45216	-1.473031	Oi	4G	-89	4	-19	
2019.09.24_11.23.06	-48.45216	-1.473031	Oi	4G	-89	4	-19	
2019.09.24_11.23.07	-48.45216	-1.473031	Oi	4G	-89	4	-19	
2019.09.24_11.23.07	-48.45220	-1.473041	Oi	4G	-89	2	-18	
2019.09.24_11.23.08	-48.45220	-1.473041	Oi	4G	-89	2	-18	
