Timestamp	Longitude	Latitude	Operatorname	NetworkTech	Level	Speed	Altitude	Filemark
2019.09.24_11.24.52	-48.45254	-1.473209	Oi	4G	-87	0	-25	
2019.09.24_11.24.52	-48.45255	-1.473209	Oi	4G	-88	0	-23	
2019.09.24_11.24.52	-48.45255	-1.473209	Oi	4G	-88	0	-23	
2019.09.24_11.24.53	-48.45255	-1.473209	Oi	4G	-88	0	-23	
2019.09.24_11.24.54	-48.45255	-1.473209	Oi	4G	-87	0	-23	
2019.09.24_11.24.56	-48.45255	-1.473209	Oi	4G	-87	0	-23	
2019.09.24_11.24.57	-48.45255	-1.473209	Oi	4G	-88	0	-23	
2019.09.24_11.24.58	-48.45255	-1.473209	Oi	4G	-88	0	-23	
2019.09.24_11.24.59	-48.45255	-1.473209	Oi	4G	-86	0	-23	
2019.09.24_11.25.00	-48.45255	-1.473209	Oi	4G	-86	0	-23	
2019.09.24_11.25.02	-48.45255	-1.473209	Oi	4G	-89	0	-23	
2019.09.24_11.25.03	-48.45255	-1.473209	Oi	4G	-89	0	-23	
2019.09.24_11.25.04	-48.45255	-1.473209	Oi	4G	-90	0	-23	
2019.09.24_11.25.05	-48.45255	-1.473209	Oi	4G	-90	0	-23	
2019.09.24_11.25.06	-48.45255	-1.473209	Oi	4G	-88	0	-23	
2019.09.24_11.25.08	-48.45255	-1.473209	Oi	4G	-88	0	-23	
2019.09.24_11.25.09	-48.45255	-1.473209	Oi	4G	-89	0	-23	
2019.09.24_11.25.10	-48.45255	-1.473209	Oi	4G	-89	0	-23	
2019.09.24_11.25.11	-48.45255	-1.473209	Oi	4G	-87	0	-23	
2019.09.24_11.25.12	-48.45255	-1.473209	Oi	4G	-87	0	-23	
2019.09.24_11.25.13	-48.45255	-1.473209	Oi	4G	-94	0	-23	
2019.09.24_11.25.14	-48.45255	-1.473209	Oi	4G	-94	0	-23	
2019.09.24_11.25.15	-48.45255	-1.473209	Oi	4G	-94	0	-23	
