Timestamp	Longitude	Latitude	Operatorname	NetworkTech	Level	Speed	Altitude	Filemark
2019.09.24_11.04.43	-48.45187	-1.472956	Oi	4G	-77	4	-18	
2019.09.24_11.04.43	-48.45190	-1.472972	Oi	4G	-77	3	-17	
2019.09.24_11.04.44	-48.45190	-1.472972	Oi	4G	-83	3	-17	
2019.09.24_11.04.45	-48.45190	-1.472972	Oi	4G	-83	3	-17	
2019.09.24_11.04.46	-48.45193	-1.472989	Oi	4G	-83	3	-17	
2019.09.24_11.04.46	-48.45193	-1.472989	Oi	4G	-80	3	-17	
2019.09.24_11.04.47	-48.45193	-1.472989	Oi	4G	-80	3	-17	
2019.09.24_11.04.48	-48.45193	-1.472989	Oi	4G	-82	3	-17	
2019.09.24_11.04.49	-48.45196	-1.473000	Oi	4G	-82	2	-15	
2019.09.24_11.04.50	-48.45196	-1.473000	Oi	4G	-82	2	-15	
2019.09.24_11.04.51	-48.45196	-1.473000	Oi	4G	-80	2	-15	
2019.09.24_11.04.52	-48.45199	-1.473010	Oi	4G	-80	4	-12	
2019.09.24_11.04.52	-48.45199	-1.473010	Oi	4G	-80	4	-12	
2019.09.24_11.04.53	-48.45199	-1.473010	Oi	4G	-82	4	-12	
2019.09.24_11.04.54	-48.45199	-1.473010	Oi	4G	-82	4	-12	
2019.09.24_11.04.55	-48.45202	-1.473019	Oi	4G	-82	3	-15	
2019.09.24_11.04.56	-48.45202	-1.473019	Oi	4G	-79	3	-15	
2019.09.24_11.04.57	-48.45202	-1.473019	Oi	4G	-79	3	-15	
2019.09.24_11.04.58	-48.45206	-1.473032	Oi	4G	-79	4	-14	
2019.09.24_11.04.58	-48.45206	-1.473032	Oi	4G	-72	4	-14	
2019.09.24_11.04.59	-48.45206	-1.473032	Oi	4G	-72	4	-14	
2019.09.24_11.05.00	-48.45206	-1.473032	Oi	4G	-76	4	-14	
2019.09.24_11.05.01	-48.45210	-1.473044	Oi	4G	-76	4	-16	
2019.09.24_11.05.01	-48.45210	-1.473044	Oi	4G	-76	4	-16	
2019.09.24_11.05.03	-48.45210	-1.473044	Oi	4G	-83	4	-16	
2019.09.24_11.05.04	-48.45210	-1.473044	Oi	4G	-83	4	-16	
2019.09.24_11.05.04	-48.45213	-1.473054	Oi	4G	-83	4	-16	
2019.09.24_11.05.05	-48.45213	-1.473054	Oi	4G	-85	4	-16	
2019.09.24_11.05.06	-48.45213	-1.473054	Oi	4G	-85	4	-16	
2019.09.24_11.05.07	-48.45216	-1.473061	Oi	4G	-85	2	-17	
2019.09.24_11.05.07	-48.45216	-1.473061	Oi	4G	-88	2	-17	
2019.09.24_11.05.08	-48.45216	-1.473061	Oi	4G	-88	2	-17	
2019.09.24_11.05.10	-48.45216	-1.473061	Oi	4G	-87	2	-17	
2019.09.24_11.05.10	-48.45220	-1.473060	Oi	4G	-87	4	-17	
2019.09.24_11.05.11	-48.45220	-1.473060	Oi	4G	-87	4	-17	
2019.09.24_11.05.12	-48.45220	-1.473060	Oi	4G	-85	4	-17	
2019.09.24_11.05.13	-48.45224	-1.473066	Oi	4G	-85	6	-19	
2019.09.24_11.05.13	-48.45224	-1.473066	Oi	4G	-85	6	-19	
2019.09.24_11.05.14	-48.45224	-1.473066	Oi	4G	-82	6	-19	
2019.09.24_11.05.16	-48.45224	-1.473066	Oi	4G	-82	6	-19	
2019.09.24_11.05.16	-48.45227	-1.473076	Oi	4G	-82	0	-19	
2019.09.24_11.05.17	-48.45227	-1.473076	Oi	4G	-82	0	-19	
2019.09.24_11.05.18	-48.45227	-1.473076	Oi	4G	-82	0	-19	
2019.09.24_11.05.19	-48.45230	-1.473089	Oi	4G	-82	2	-19	
2019.09.24_11.05.19	-48.45230	-1.473089	Oi	4G	-83	2	-19	
2019.09.24_11.05.20	-48.45230	-1.473089	Oi	4G	-83	2	-19	
2019.09.24_11.05.22	-48.45230	-1.473089	Oi	4G	-86	2	-19	
2019.09.24_11.05.22	-48.45233	-1.473107	Oi	4G	-86	4	-17	
2019.09.24_11.05.23	-48.45233	-1.473107	Oi	4G	-86	4	-17	
2019.09.24_11.05.24	-48.45233	-1.473107	Oi	4G	-84	4	-17	
2019.09.24_11.05.25	-48.45236	-1.473119	Oi	4G	-84	3	-16	
2019.09.24_11.05.25	-48.45236	-1.473119	Oi	4G	-84	3	-16	
2019.09.24_11.05.26	-48.45236	-1.473119	Oi	4G	-87	3	-16	
2019.09.24_11.05.27	-48.45236	-1.473119	Oi	4G	-87	3	-16	
2019.09.24_11.05.29	-48.45236	-1.473119	Oi	4G	-88	3	-16	
2019.09.24_11.05.29	-48.45239	-1.473135	Oi	4G	-88	3	-16	
2019.09.24_11.05.30	-48.45239	-1.473135	Oi	4G	-88	3	-16	
2019.09.24_11.05.31	-48.45239	-1.473135	Oi	4G	-87	3	-16	
2019.09.24_11.05.32	-48.45241	-1.473148	Oi	4G	-87	3	-16	
2019.09.24_11.05.32	-48.45241	-1.473148	Oi	4G	-87	3	-16	
2019.09.24_11.05.33	-48.45241	-1.473148	Oi	4G	-87	3	-16	
2019.09.24_11.05.34	-48.45241	-1.473148	Oi	4G	-87	3	-16	
2019.09.24_11.05.35	-48.45245	-1.473156	Oi	4G	-87	4	-16	
2019.09.24_11.05.36	-48.45245	-1.473156	Oi	4G	-89	4	-16	
2019.09.24_11.05.37	-48.45245	-1.473156	Oi	4G	-89	4	-16	
2019.09.24_11.05.38	-48.45248	-1.473168	Oi	4G	-89	2	-11	
2019.09.24_11.05.38	-48.45248	-1.473168	Oi	4G	-89	2	-11	
2019.09.24_11.05.39	-48.45248	-1.473168	Oi	4G	-89	2	-11	
2019.09.24_11.05.40	-48.45248	-1.473168	Oi	4G	-86	2	-11	
2019.09.24_11.05.41	-48.45250	-1.473177	Oi	4G	-86	4	-14	
2019.09.24_11.05.42	-48.45250	-1.473177	Oi	4G	-86	4	-14	
2019.09.24_11.05.43	-48.45250	-1.473177	Oi	4G	-88	4	-14	
2019.09.24_11.05.44	-48.45254	-1.473185	Oi	4G	-88	3	-15	
2019.09.24_11.05.44	-48.45254	-1.473185	Oi	4G	-88	3	-15	
2019.09.24_11.05.45	-48.45254	-1.473185	Oi	4G	-90	3	-15	
2019.09.24_11.05.46	-48.45254	-1.473185	Oi	4G	-90	3	-15	
2019.09.24_11.05.47	-48.45257	-1.473189	Oi	4G	-90	3	-15	
2019.09.24_11.05.48	-48.45257	-1.473189	Oi	4G	-83	3	-15	
2019.09.24_11.05.49	-48.45257	-1.473189	Oi	4G	-83	3	-15	
2019.09.24_11.05.50	-48.45260	-1.473193	Oi	4G	-83	4	-12	
2019.09.24_11.05.50	-48.45260	-1.473193	Oi	4G	-81	4	-12	
2019.09.24_11.05.51	-48.45260	-1.473193	Oi	4G	-81	4	-12	
2019.09.24_11.05.52	-48.45260	-1.473193	Oi	4G	-84	4	-12	
2019.09.24_11.05.53	-48.45263	-1.473205	Oi	4G	-84	3	-13	
2019.09.24_11.05.54	-48.45263	-1.473205	Oi	4G	-84	3	-13	
2019.09.24_11.05.55	-48.45263	-1.473205	Oi	4G	-87	3	-13	
2019.09.24_11.05.56	-48.45267	-1.473203	Oi	4G	-87	3	-12	
2019.09.24_11.05.56	-48.45267	-1.473203	Oi	4G	-87	3	-12	
2019.09.24_11.05.57	-48.45267	-1.473203	Oi	4G	-84	3	-12	
2019.09.24_11.05.58	-48.45267	-1.473203	Oi	4G	-84	3	-12	
2019.09.24_11.05.59	-48.45270	-1.473202	Oi	4G	-84	4	-14	
2019.09.24_11.06.00	-48.45270	-1.473202	Oi	4G	-86	4	-14	
2019.09.24_11.06.01	-48.45270	-1.473202	Oi	4G	-86	4	-14	
2019.09.24_11.06.02	-48.45270	-1.473202	Oi	4G	-85	4	-14	
2019.09.24_11.06.02	-48.45272	-1.473200	Oi	4G	-85	3	-11	
2019.09.24_11.06.03	-48.45272	-1.473200	Oi	4G	-85	3	-11	
2019.09.24_11.06.04	-48.45272	-1.473200	Oi	4G	-88	3	-11	
2019.09.24_11.06.05	-48.45275	-1.473209	Oi	4G	-88	3	-13	
2019.09.24_11.06.05	-48.45275	-1.473209	Oi	4G	-88	3	-13	
2019.09.24_11.06.07	-48.45275	-1.473209	Oi	4G	-87	3	-13	
2019.09.24_11.06.08	-48.45275	-1.473209	Oi	4G	-87	3	-13	
2019.09.24_11.06.08	-48.45279	-1.473217	Oi	4G	-87	2	-15	
2019.09.24_11.06.09	-48.45279	-1.473217	Oi	4G	-88	2	-15	
2019.09.24_11.06.10	-48.45279	-1.473217	Oi	4G	-88	2	-15	
2019.09.24_11.06.11	-48.45279	-1.473217	Oi	4G	-90	2	-15	
2019.09.24_11.06.12	-48.45282	-1.473220	Oi	4G	-90	3	-14	
2019.09.24_11.06.12	-48.45282	-1.473220	Oi	4G	-90	3	-14	
2019.09.24_11.06.14	-48.45282	-1.473220	Oi	4G	-90	3	-14	
2019.09.24_11.06.15	-48.45282	-1.473220	Oi	4G	-90	3	-14	
2019.09.24_11.06.15	-48.45286	-1.473224	Oi	4G	-90	3	-15	
2019.09.24_11.06.16	-48.45286	-1.473224	Oi	4G	-91	3	-15	
2019.09.24_11.06.17	-48.45286	-1.473224	Oi	4G	-91	3	-15	
2019.09.24_11.06.18	-48.45289	-1.473237	Oi	4G	-91	3	-15	
2019.09.24_11.06.18	-48.45289	-1.473237	Oi	4G	-92	3	-15	
2019.09.24_11.06.20	-48.45289	-1.473237	Oi	4G	-92	3	-15	
2019.09.24_11.06.21	-48.45289	-1.473237	Oi	4G	-85	3	-15	
2019.09.24_11.06.21	-48.45293	-1.473246	Oi	4G	-85	3	-16	
2019.09.24_11.06.22	-48.45293	-1.473246	Oi	4G	-85	3	-16	
2019.09.24_11.06.23	-48.45293	-1.473246	Oi	4G	-88	3	-16	
2019.09.24_11.06.24	-48.45296	-1.473239	Oi	4G	-88	3	-15	
2019.09.24_11.06.24	-48.45296	-1.473239	Oi	4G	-88	3	-15	
2019.09.24_11.06.25	-48.45296	-1.473239	Oi	4G	-90	3	-15	
2019.09.24_11.06.27	-48.45296	-1.473239	Oi	4G	-90	3	-15	
2019.09.24_11.06.27	-48.45299	-1.473243	Oi	4G	-90	4	-15	
2019.09.24_11.06.28	-48.45299	-1.473243	Oi	4G	-89	4	-15	
2019.09.24_11.06.29	-48.45299	-1.473243	Oi	4G	-89	4	-15	
2019.09.24_11.06.30	-48.45303	-1.473252	Oi	4G	-89	1	-14	
2019.09.24_11.06.30	-48.45303	-1.473252	Oi	4G	-91	1	-14	
2019.09.24_11.06.31	-48.45303	-1.473252	Oi	4G	-91	1	-14	
2019.09.24_11.06.32	-48.45303	-1.473252	Oi	4G	-86	1	-14	
2019.09.24_11.06.33	-48.45306	-1.473244	Oi	4G	-86	4	-14	
2019.09.24_11.06.34	-48.45306	-1.473244	Oi	4G	-86	4	-14	
2019.09.24_11.06.35	-48.45306	-1.473244	Oi	4G	-87	4	-14	
2019.09.24_11.06.36	-48.45309	-1.473246	Oi	4G	-87	4	-16	
2019.09.24_11.06.36	-48.45309	-1.473246	Oi	4G	-87	4	-16	
2019.09.24_11.06.37	-48.45309	-1.473246	Oi	4G	-83	4	-16	
2019.09.24_11.06.38	-48.45309	-1.473246	Oi	4G	-83	4	-16	
2019.09.24_11.06.39	-48.45313	-1.473245	Oi	4G	-83	4	-17	
2019.09.24_11.06.39	-48.45313	-1.473245	Oi	4G	-77	4	-17	
2019.09.24_11.06.41	-48.45313	-1.473245	Oi	4G	-77	4	-17	
2019.09.24_11.06.42	-48.45313	-1.473245	Oi	4G	-75	4	-17	
2019.09.24_11.06.42	-48.45316	-1.473237	Oi	4G	-75	2	-17	
2019.09.24_11.06.43	-48.45316	-1.473237	Oi	4G	-75	2	-17	
2019.09.24_11.06.44	-48.45316	-1.473237	Oi	4G	-83	2	-17	
2019.09.24_11.06.45	-48.45319	-1.473231	Oi	4G	-83	4	-17	
2019.09.24_11.06.45	-48.45319	-1.473231	Oi	4G	-83	4	-17	
2019.09.24_11.06.46	-48.45319	-1.473231	Oi	4G	-87	4	-17	
2019.09.24_11.06.48	-48.45319	-1.473231	Oi	4G	-87	4	-17	
2019.09.24_11.06.48	-48.45323	-1.473235	Oi	4G	-87	3	-16	
2019.09.24_11.06.49	-48.45323	-1.473235	Oi	4G	-86	3	-16	
2019.09.24_11.06.50	-48.45323	-1.473235	Oi	4G	-86	3	-16	
2019.09.24_11.06.51	-48.45326	-1.473239	Oi	4G	-86	3	-17	
2019.09.24_11.06.51	-48.45326	-1.473239	Oi	4G	-88	3	-17	
2019.09.24_11.06.52	-48.45326	-1.473239	Oi	4G	-88	3	-17	
2019.09.24_11.06.54	-48.45326	-1.473239	Oi	4G	-85	3	-17	
2019.09.24_11.06.54	-48.45330	-1.473242	Oi	4G	-85	3	-18	
2019.09.24_11.06.55	-48.45330	-1.473242	Oi	4G	-85	3	-18	
2019.09.24_11.06.56	-48.45330	-1.473242	Oi	4G	-93	3	-18	
2019.09.24_11.06.57	-48.45333	-1.473245	Oi	4G	-93	4	-17	
2019.09.24_11.06.57	-48.45333	-1.473245	Oi	4G	-93	4	-17	
2019.09.24_11.06.58	-48.45333	-1.473245	Oi	4G	-81	4	-17	
2019.09.24_11.07.00	-48.45333	-1.473245	Oi	4G	-81	4	-17	
2019.09.24_11.07.00	-48.45337	-1.473241	Oi	4G	-81	4	-17	
2019.09.24_11.07.01	-48.45337	-1.473241	Oi	4G	-87	4	-17	
2019.09.24_11.07.02	-48.45337	-1.473241	Oi	4G	-87	4	-17	
2019.09.24_11.07.03	-48.45340	-1.473246	Oi	4G	-87	4	-16	
2019.09.24_11.07.03	-48.45340	-1.473246	Oi	4G	-86	4	-16	
2019.09.24_11.07.04	-48.45340	-1.473246	Oi	4G	-86	4	-16	
2019.09.24_11.07.05	-48.45340	-1.473246	Oi	4G	-86	4	-16	
2019.09.24_11.07.06	-48.45343	-1.473258	Oi	4G	-86	4	-19	
2019.09.24_11.07.06	-48.45343	-1.473258	Oi	4G	-86	4	-19	
2019.09.24_11.07.08	-48.45343	-1.473258	Oi	4G	-88	4	-19	
2019.09.24_11.07.08	-48.45346	-1.473268	Oi	4G	-88	4	-17	
2019.09.24_11.07.09	-48.45346	-1.473268	Oi	4G	-88	4	-17	
2019.09.24_11.07.10	-48.45346	-1.473268	Oi	4G	-93	4	-17	
2019.09.24_11.07.11	-48.45350	-1.473275	Oi	4G	-93	3	-19	
2019.09.24_11.07.11	-48.45350	-1.473275	Oi	4G	-93	3	-19	
2019.09.24_11.07.12	-48.45350	-1.473275	Oi	4G	-93	3	-19	
2019.09.24_11.07.13	-48.45353	-1.473277	Oi	4G	-93	3	-16	
2019.09.24_11.07.13	-48.45353	-1.473277	Oi	4G	-93	3	-16	
2019.09.24_11.07.15	-48.45353	-1.473277	Oi	4G	-94	3	-16	
2019.09.24_11.07.15	-48.45355	-1.473282	Oi	4G	-94	4	-18	
2019.09.24_11.07.16	-48.45355	-1.473282	Oi	4G	-94	4	-18	
2019.09.24_11.07.17	-48.45355	-1.473282	Oi	4G	-93	4	-18	
2019.09.24_11.07.18	-48.45359	-1.473292	Oi	4G	-93	4	-19	
2019.09.24_11.07.18	-48.45359	-1.473292	Oi	4G	-93	4	-19	
2019.09.24_11.07.19	-48.45359	-1.473292	Oi	4G	-94	4	-19	
2019.09.24_11.07.20	-48.45359	-1.473292	Oi	4G	-94	4	-19	
2019.09.24_11.07.22	-48.45359	-1.473292	Oi	4G	-94	4	-19	
2019.09.24_11.07.22	-48.45362	-1.473303	Oi	4G	-94	3	-21	
2019.09.24_11.07.23	-48.45362	-1.473303	Oi	4G	-94	3	-21	
2019.09.24_11.07.24	-48.45362	-1.473303	Oi	4G	-97	3	-21	
2019.09.24_11.07.25	-48.45365	-1.473306	Oi	4G	-97	3	-19	
2019.09.24_11.07.25	-48.45365	-1.473306	Oi	4G	-97	3	-19	
2019.09.24_11.07.26	-48.45365	-1.473306	Oi	4G	-94	3	-19	
2019.09.24_11.07.28	-48.45365	-1.473306	Oi	4G	-94	3	-19	
2019.09.24_11.07.28	-48.45368	-1.473305	Oi	4G	-94	4	-21	
2019.09.24_11.07.29	-48.45368	-1.473305	Oi	4G	-94	4	-21	
2019.09.24_11.07.30	-48.45368	-1.473305	Oi	4G	-94	4	-21	
2019.09.24_11.07.31	-48.45371	-1.473302	Oi	4G	-94	5	-20	
2019.09.24_11.07.31	-48.45371	-1.473302	Oi	4G	-92	5	-20	
2019.09.24_11.07.32	-48.45371	-1.473302	Oi	4G	-92	5	-20	
2019.09.24_11.07.33	-48.45371	-1.473302	Oi	4G	-94	5	-20	
2019.09.24_11.07.34	-48.45375	-1.473301	Oi	4G	-94	4	-20	
2019.09.24_11.07.35	-48.45375	-1.473301	Oi	4G	-94	4	-20	
2019.09.24_11.07.36	-48.45375	-1.473301	Oi	4G	-96	4	-20	
2019.09.24_11.07.36	-48.45378	-1.473300	Oi	4G	-96	4	-18	
2019.09.24_11.07.37	-48.45378	-1.473300	Oi	4G	-96	4	-18	
2019.09.24_11.07.38	-48.45378	-1.473300	Oi	4G	-96	4	-18	
2019.09.24_11.07.39	-48.45381	-1.473292	Oi	4G	-96	4	-20	
2019.09.24_11.07.39	-48.45381	-1.473292	Oi	4G	-96	4	-20	
2019.09.24_11.07.40	-48.45381	-1.473292	Oi	4G	-96	4	-20	
2019.09.24_11.07.41	-48.45381	-1.473292	Oi	4G	-96	4	-20	
2019.09.24_11.07.42	-48.45385	-1.473287	Oi	4G	-96	4	-19	
2019.09.24_11.07.43	-48.45385	-1.473287	Oi	4G	-96	4	-19	
2019.09.24_11.07.44	-48.45385	-1.473287	Oi	4G	-96	4	-19	
2019.09.24_11.07.45	-48.45387	-1.473282	Oi	4G	-96	4	-22	
2019.09.24_11.07.45	-48.45387	-1.473282	Oi	4G	-91	4	-22	
2019.09.24_11.07.46	-48.45387	-1.473282	Oi	4G	-91	4	-22	
2019.09.24_11.07.47	-48.45390	-1.473273	Oi	4G	-91	4	-19	
2019.09.24_11.07.47	-48.45390	-1.473273	Oi	4G	-95	4	-19	
2019.09.24_11.07.49	-48.45390	-1.473273	Oi	4G	-95	4	-19	
2019.09.24_11.07.50	-48.45390	-1.473273	Oi	4G	-94	4	-19	
2019.09.24_11.07.50	-48.45394	-1.473267	Oi	4G	-94	4	-20	
2019.09.24_11.07.51	-48.45394	-1.473267	Oi	4G	-94	4	-20	
2019.09.24_11.07.52	-48.45394	-1.473267	Oi	4G	-95	4	-20	
2019.09.24_11.07.53	-48.45398	-1.473267	Oi	4G	-95	4	-18	
2019.09.24_11.07.53	-48.45398	-1.473267	Oi	4G	-95	4	-18	
2019.09.24_11.07.54	-48.45398	-1.473267	Oi	4G	-95	4	-18	
2019.09.24_11.07.55	-48.45398	-1.473267	Oi	4G	-95	4	-18	
2019.09.24_11.07.56	-48.45401	-1.473270	Oi	4G	-95	4	-19	
2019.09.24_11.07.57	-48.45401	-1.473270	Oi	4G	-98	4	-19	
2019.09.24_11.07.58	-48.45401	-1.473270	Oi	4G	-98	4	-19	
2019.09.24_11.07.59	-48.45405	-1.473273	Oi	4G	-93	3	-18	
2019.09.24_11.07.59	-48.45405	-1.473273	Oi	4G	-93	3	-18	
2019.09.24_11.08.00	-48.45405	-1.473273	Oi	4G	-93	3	-18	
2019.09.24_11.08.01	-48.45405	-1.473273	Oi	4G	-98	3	-18	
2019.09.24_11.08.02	-48.45408	-1.473273	Oi	4G	-98	4	-18	
2019.09.24_11.08.02	-48.45408	-1.473273	Oi	4G	-98	4	-18	
2019.09.24_11.08.04	-48.45408	-1.473273	Oi	4G	-97	4	-18	
2019.09.24_11.08.05	-48.45408	-1.473273	Oi	4G	-97	4	-18	
2019.09.24_11.08.05	-48.45411	-1.473279	Oi	4G	-97	4	-16	
2019.09.24_11.08.06	-48.45411	-1.473279	Oi	4G	-98	4	-16	
2019.09.24_11.08.07	-48.45411	-1.473279	Oi	4G	-98	4	-16	
2019.09.24_11.08.08	-48.45411	-1.473279	Oi	4G	-98	4	-16	
2019.09.24_11.08.09	-48.45414	-1.473293	Oi	4G	-98	0	-14	
2019.09.24_11.08.09	-48.45414	-1.473293	Oi	4G	-98	0	-14	
2019.09.24_11.08.10	-48.45414	-1.473293	Oi	4G	-99	0	-14	
2019.09.24_11.08.12	-48.45414	-1.473293	Oi	4G	-99	0	-14	
2019.09.24_11.08.13	-48.45414	-1.473293	Oi	4G	-99	0	-14	
2019.09.24_11.08.13	-48.45416	-1.473309	Oi	4G	-99	2	-14	
2019.09.24_11.08.14	-48.45416	-1.473309	Oi	4G	-99	2	-14	
2019.09.24_11.08.15	-48.45416	-1.473309	Oi	4G	-100	2	-14	
2019.09.24_11.08.16	-48.45416	-1.473309	Oi	4G	-100	2	-14	
2019.09.24_11.08.17	-48.45416	-1.473309	Oi	4G	-99	2	-14	
2019.09.24_11.08.18	-48.45419	-1.473321	Oi	4G	-99	2	-11	
2019.09.24_11.08.19	-48.45419	-1.473321	Oi	4G	-99	2	-11	
2019.09.24_11.08.20	-48.45419	-1.473321	Oi	4G	-99	2	-11	
2019.09.24_11.08.21	-48.45419	-1.473321	Oi	4G	-99	2	-11	
2019.09.24_11.08.22	-48.45422	-1.473334	Oi	4G	-99	0	-12	
2019.09.24_11.08.22	-48.45422	-1.473334	Oi	4G	-99	0	-12	
2019.09.24_11.08.23	-48.45422	-1.473334	Oi	4G	-99	0	-12	
2019.09.24_11.08.24	-48.45422	-1.473334	Oi	4G	-99	0	-12	
2019.09.24_11.08.25	-48.45422	-1.473334	Oi	4G	-99	0	-12	
2019.09.24_11.08.26	-48.45424	-1.473350	Oi	4G	-99	3	-9	
2019.09.24_11.08.27	-48.45424	-1.473350	Oi	4G	-99	3	-9	
2019.09.24_11.08.28	-48.45424	-1.473350	Oi	4G	-99	3	-9	
2019.09.24_11.08.29	-48.45427	-1.473359	Oi	4G	-99	2	-9	
2019.09.24_11.08.29	-48.45427	-1.473359	Oi	4G	-97	2	-9	
2019.09.24_11.08.30	-48.45427	-1.473359	Oi	4G	-97	2	-9	
2019.09.24_11.08.31	-48.45427	-1.473359	Oi	4G	-99	2	-9	
2019.09.24_11.08.32	-48.45427	-1.473359	Oi	4G	-99	2	-9	
2019.09.24_11.08.33	-48.45430	-1.473370	Oi	4G	-99	0	-9	
2019.09.24_11.08.34	-48.45430	-1.473370	Oi	4G	-98	0	-9	
2019.09.24_11.08.35	-48.45430	-1.473370	Oi	4G	-98	0	-9	
2019.09.24_11.08.36	-48.45434	-1.473387	Oi	4G	-98	4	-12	
2019.09.24_11.08.36	-48.45434	-1.473387	Oi	4G	-99	4	-12	
2019.09.24_11.08.37	-48.45434	-1.473387	Oi	4G	-99	4	-12	
2019.09.24_11.08.38	-48.45434	-1.473387	Oi	4G	-95	4	-12	
2019.09.24_11.08.39	-48.45437	-1.473408	Oi	4G	-95	2	-10	
2019.09.24_11.08.39	-48.45437	-1.473408	Oi	4G	-95	2	-10	
2019.09.24_11.08.41	-48.45437	-1.473408	Oi	4G	-94	2	-10	
2019.09.24_11.08.42	-48.45437	-1.473408	Oi	4G	-94	2	-10	
2019.09.24_11.08.42	-48.45441	-1.473427	Oi	4G	-94	3	-12	
2019.09.24_11.08.43	-48.45441	-1.473427	Oi	4G	-93	3	-12	
2019.09.24_11.08.44	-48.45444	-1.473441	Oi	4G	-93	4	-14	
2019.09.24_11.08.44	-48.45444	-1.473441	Oi	4G	-93	4	-14	
2019.09.24_11.08.45	-48.45444	-1.473441	Oi	4G	-99	4	-14	
2019.09.24_11.08.46	-48.45447	-1.473456	Oi	4G	-99	4	-15	
2019.09.24_11.08.46	-48.45447	-1.473456	Oi	4G	-99	4	-15	
2019.09.24_11.08.47	-48.45447	-1.473456	Oi	4G	-98	4	-15	
2019.09.24_11.08.48	-48.45450	-1.473472	Oi	4G	-98	3	-14	
2019.09.24_11.08.49	-48.45450	-1.473472	Oi	4G	-98	3	-14	
2019.09.24_11.08.50	-48.45450	-1.473472	Oi	4G	-97	3	-14	
2019.09.24_11.08.51	-48.45452	-1.473503	Oi	4G	-97	4	-15	
2019.09.24_11.08.51	-48.45452	-1.473503	Oi	4G	-97	4	-15	
2019.09.24_11.08.52	-48.45452	-1.473503	Oi	4G	-95	4	-15	
2019.09.24_11.08.53	-48.45452	-1.473503	Oi	4G	-95	4	-15	
2019.09.24_11.08.54	-48.45454	-1.473526	Oi	4G	-95	1	-13	
2019.09.24_11.08.54	-48.45454	-1.473526	Oi	4G	-96	1	-13	
2019.09.24_11.08.56	-48.45454	-1.473526	Oi	4G	-96	1	-13	
2019.09.24_11.08.57	-48.45456	-1.473562	Oi	4G	-98	3	-13	
2019.09.24_11.08.57	-48.45456	-1.473562	Oi	4G	-98	3	-13	
2019.09.24_11.08.58	-48.45456	-1.473562	Oi	4G	-98	3	-13	
2019.09.24_11.08.59	-48.45456	-1.473562	Oi	4G	-94	3	-13	
