Timestamp	Longitude	Latitude	Operatorname	NetworkTech	Level	Speed	Altitude	Filemark
2019.09.25_10.20.31	-48.45163	-1.472847	Oi	3G	-79	1	-17	
2019.09.25_10.20.31	-48.45163	-1.472847	Oi	3G	-79	1	-17	
2019.09.25_10.20.32	-48.45162	-1.472839	Oi	3G	-79	0	-20	
2019.09.25_10.20.33	-48.45162	-1.472839	Oi	3G	-81	0	-20	
2019.09.25_10.20.34	-48.45162	-1.472839	Oi	3G	-81	0	-20	
2019.09.25_10.20.35	-48.45165	-1.472842	Oi	3G	-81	3	-21	
2019.09.25_10.20.35	-48.45165	-1.472842	Oi	3G	-67	3	-21	
2019.09.25_10.20.36	-48.45165	-1.472842	Oi	3G	-67	3	-21	
2019.09.25_10.20.37	-48.45165	-1.472842	Oi	3G	-67	3	-21	
2019.09.25_10.20.38	-48.45168	-1.472850	Oi	3G	-67	3	-21	
2019.09.25_10.20.38	-48.45168	-1.472850	Oi	3G	-67	3	-21	
2019.09.25_10.20.40	-48.45168	-1.472850	Oi	3G	-67	3	-21	
2019.09.25_10.20.40	-48.45171	-1.472856	Oi	3G	-67	6	-22	
2019.09.25_10.20.41	-48.45171	-1.472856	Oi	3G	-67	6	-22	
2019.09.25_10.20.42	-48.45175	-1.472861	Oi	3G	-67	4	-24	
2019.09.25_10.20.42	-48.45175	-1.472861	Oi	3G	-63	4	-24	
2019.09.25_10.20.43	-48.45175	-1.472861	Oi	3G	-63	4	-24	
2019.09.25_10.20.44	-48.45175	-1.472861	Oi	3G	-79	4	-24	
2019.09.25_10.20.45	-48.45175	-1.472861	Oi	3G	-79	4	-24	
2019.09.25_10.20.46	-48.45177	-1.472878	Oi	3G	-79	3	-24	
2019.09.25_10.20.47	-48.45177	-1.472878	Oi	3G	-79	3	-24	
2019.09.25_10.20.48	-48.45180	-1.472892	Oi	3G	-79	6	-18	
2019.09.25_10.20.48	-48.45180	-1.472892	Oi	3G	-79	6	-18	
2019.09.25_10.20.49	-48.45180	-1.472892	Oi	3G	-71	6	-18	
2019.09.25_10.20.50	-48.45183	-1.472908	Oi	3G	-71	7	-22	
2019.09.25_10.20.50	-48.45183	-1.472908	Oi	3G	-71	7	-22	
2019.09.25_10.20.51	-48.45183	-1.472908	Oi	3G	-73	7	-22	
2019.09.25_10.20.52	-48.45186	-1.472927	Oi	3G	-73	4	-22	
2019.09.25_10.20.52	-48.45186	-1.472927	Oi	3G	-73	4	-22	
2019.09.25_10.20.54	-48.45186	-1.472927	Oi	3G	-71	4	-22	
2019.09.25_10.20.55	-48.45189	-1.472948	Oi	3G	-71	3	-20	
2019.09.25_10.20.55	-48.45189	-1.472948	Oi	3G	-71	3	-20	
2019.09.25_10.20.56	-48.45189	-1.472948	Oi	3G	-81	3	-20	
2019.09.25_10.20.57	-48.45189	-1.472948	Oi	3G	-81	3	-20	
2019.09.25_10.20.58	-48.45192	-1.472963	Oi	3G	-81	5	-19	
2019.09.25_10.20.58	-48.45192	-1.472963	Oi	3G	-79	5	-19	
2019.09.25_10.20.59	-48.45192	-1.472963	Oi	3G	-79	5	-19	
2019.09.25_10.21.01	-48.45192	-1.472963	Oi	3G	-75	5	-19	
2019.09.25_10.21.01	-48.45196	-1.472979	Oi	3G	-75	4	-18	
2019.09.25_10.21.02	-48.45196	-1.472979	Oi	3G	-75	4	-18	
2019.09.25_10.21.03	-48.45200	-1.472982	Oi	3G	-75	6	-19	
2019.09.25_10.21.03	-48.45200	-1.472982	Oi	3G	-67	6	-19	
2019.09.25_10.21.04	-48.45200	-1.472982	Oi	3G	-67	6	-19	
2019.09.25_10.21.05	-48.45203	-1.472990	Oi	3G	-67	6	-19	
2019.09.25_10.21.05	-48.45203	-1.472990	Oi	3G	-67	6	-19	
2019.09.25_10.21.06	-48.45203	-1.472990	Oi	3G	-67	6	-19	
2019.09.25_10.21.08	-48.45203	-1.472990	Oi	3G	-75	6	-19	
2019.09.25_10.21.08	-48.45206	-1.473007	Oi	3G	-75	4	-16	
2019.09.25_10.21.09	-48.45206	-1.473007	Oi	3G	-75	4	-16	
2019.09.25_10.21.10	-48.45206	-1.473007	Oi	3G	-69	4	-16	
2019.09.25_10.21.11	-48.45210	-1.473022	Oi	3G	-69	5	-18	
2019.09.25_10.21.11	-48.45210	-1.473022	Oi	3G	-69	5	-18	
2019.09.25_10.21.12	-48.45210	-1.473022	Oi	3G	-85	5	-18	
2019.09.25_10.21.13	-48.45213	-1.473030	Oi	3G	-85	5	-16	
2019.09.25_10.21.13	-48.45213	-1.473030	Oi	3G	-85	5	-16	
2019.09.25_10.21.15	-48.45213	-1.473030	Oi	3G	-85	5	-16	
2019.09.25_10.21.15	-48.45216	-1.473040	Oi	3G	-85	5	-17	
2019.09.25_10.21.16	-48.45216	-1.473040	Oi	3G	-85	5	-17	
2019.09.25_10.21.17	-48.45219	-1.473045	Oi	3G	-85	5	-17	
