Timestamp	Longitude	Latitude	Operatorname	NetworkTech	Level	Speed	Altitude	Filemark
2019.09.25_09.58.38	-48.45416	-1.475377	Oi	3G	-81	3	-15	
2019.09.25_09.58.39	-48.45416	-1.475377	Oi	3G	-81	3	-15	
2019.09.25_09.58.40	-48.45416	-1.475377	Oi	3G	-81	3	-15	
2019.09.25_09.58.41	-48.45417	-1.475341	Oi	3G	-81	3	-16	
2019.09.25_09.58.41	-48.45417	-1.475341	Oi	3G	-81	3	-16	
2019.09.25_09.58.43	-48.45417	-1.475341	Oi	3G	-95	3	-16	
2019.09.25_09.58.43	-48.45419	-1.475316	Oi	3G	-95	3	-13	
2019.09.25_09.58.44	-48.45419	-1.475316	Oi	3G	-95	3	-13	
2019.09.25_09.58.45	-48.45419	-1.475289	Oi	3G	-95	4	-15	
2019.09.25_09.58.45	-48.45419	-1.475289	Oi	3G	-95	4	-15	
2019.09.25_09.58.46	-48.45419	-1.475289	Oi	3G	-95	4	-15	
2019.09.25_09.58.47	-48.45421	-1.475263	Oi	3G	-95	3	-17	
2019.09.25_09.58.47	-48.45421	-1.475263	Oi	3G	-81	3	-17	
2019.09.25_09.58.48	-48.45421	-1.475263	Oi	3G	-81	3	-17	
2019.09.25_09.58.50	-48.45421	-1.475263	Oi	3G	-83	3	-17	
2019.09.25_09.58.50	-48.45423	-1.475227	Oi	3G	-83	5	-15	
2019.09.25_09.58.51	-48.45423	-1.475227	Oi	3G	-83	5	-15	
2019.09.25_09.58.52	-48.45423	-1.475227	Oi	3G	-93	5	-15	
2019.09.25_09.58.53	-48.45423	-1.475197	Oi	3G	-93	2	-19	
2019.09.25_09.58.53	-48.45423	-1.475197	Oi	3G	-93	2	-19	
2019.09.25_09.58.54	-48.45423	-1.475197	Oi	3G	-79	2	-19	
2019.09.25_09.58.55	-48.45423	-1.475197	Oi	3G	-79	2	-19	
2019.09.25_09.58.56	-48.45425	-1.475171	Oi	3G	-79	2	-15	
2019.09.25_09.58.57	-48.45425	-1.475171	Oi	3G	-79	2	-15	
2019.09.25_09.58.58	-48.45425	-1.475171	Oi	3G	-79	2	-15	
2019.09.25_09.58.59	-48.45428	-1.475151	Oi	3G	-79	4	-17	
2019.09.25_09.58.59	-48.45428	-1.475151	Oi	3G	-81	4	-17	
2019.09.25_09.59.00	-48.45428	-1.475151	Oi	3G	-81	4	-17	
2019.09.25_09.59.01	-48.45428	-1.475151	Oi	3G	-89	4	-17	
2019.09.25_09.59.02	-48.45430	-1.475139	Oi	3G	-89	3	-15	
2019.09.25_09.59.02	-48.45430	-1.475139	Oi	3G	-89	3	-15	
2019.09.25_09.59.04	-48.45430	-1.475139	Oi	3G	-79	3	-15	
2019.09.25_09.59.05	-48.45433	-1.475120	Oi	3G	-79	3	-17	
2019.09.25_09.59.05	-48.45433	-1.475120	Oi	3G	-79	3	-17	
2019.09.25_09.59.06	-48.45433	-1.475120	Oi	3G	-87	3	-17	
2019.09.25_09.59.07	-48.45435	-1.475104	Oi	3G	-87	4	-12	
2019.09.25_09.59.07	-48.45435	-1.475104	Oi	3G	-87	4	-12	
2019.09.25_09.59.08	-48.45435	-1.475104	Oi	3G	-87	4	-12	
2019.09.25_09.59.10	-48.45435	-1.475104	Oi	3G	-87	4	-12	
2019.09.25_09.59.10	-48.45439	-1.475088	Oi	3G	-87	4	-16	
2019.09.25_09.59.11	-48.45439	-1.475088	Oi	3G	-85	4	-16	
2019.09.25_09.59.12	-48.45439	-1.475088	Oi	3G	-85	4	-16	
2019.09.25_09.59.13	-48.45442	-1.475067	Oi	3G	-85	4	-17	
2019.09.25_09.59.13	-48.45442	-1.475067	Oi	3G	-87	4	-17	
2019.09.25_09.59.14	-48.45442	-1.475067	Oi	3G	-87	4	-17	
2019.09.25_09.59.15	-48.45442	-1.475067	Oi	3G	-89	4	-17	
2019.09.25_09.59.16	-48.45444	-1.475036	Oi	3G	-89	3	-18	
2019.09.25_09.59.16	-48.45444	-1.475036	Oi	3G	-89	3	-18	
2019.09.25_09.59.18	-48.45445	-1.475008	Oi	3G	-89	5	-17	
2019.09.25_09.59.18	-48.45445	-1.475008	Oi	3G	-89	5	-17	
2019.09.25_09.59.19	-48.45445	-1.475008	Oi	3G	-89	5	-17	
2019.09.25_09.59.20	-48.45446	-1.474978	Oi	3G	-89	3	-14	
2019.09.25_09.59.20	-48.45446	-1.474978	Oi	3G	-83	3	-14	
2019.09.25_09.59.21	-48.45446	-1.474978	Oi	3G	-83	3	-14	
2019.09.25_09.59.22	-48.45446	-1.474978	Oi	3G	-85	3	-14	
2019.09.25_09.59.23	-48.45446	-1.474949	Oi	3G	-85	3	-18	
2019.09.25_09.59.24	-48.45446	-1.474949	Oi	3G	-85	3	-18	
2019.09.25_09.59.25	-48.45446	-1.474949	Oi	3G	-81	3	-18	
2019.09.25_09.59.26	-48.45446	-1.474949	Oi	3G	-81	3	-18	
2019.09.25_09.59.27	-48.45446	-1.474949	Oi	3G	-81	3	-18	
2019.09.25_09.59.28	-48.45446	-1.474949	Oi	3G	-81	3	-18	
2019.09.25_09.59.29	-48.45446	-1.474920	Oi	3G	-81	3	-18	
2019.09.25_09.59.29	-48.45446	-1.474920	Oi	3G	-91	3	-18	
2019.09.25_09.59.31	-48.45446	-1.474920	Oi	3G	-91	3	-18	
2019.09.25_09.59.31	-48.45447	-1.474891	Oi	3G	-91	3	-18	
2019.09.25_09.59.32	-48.45447	-1.474891	Oi	3G	-83	3	-18	
2019.09.25_09.59.33	-48.45449	-1.474858	Oi	3G	-83	3	-18	
2019.09.25_09.59.33	-48.45449	-1.474858	Oi	3G	-83	3	-18	
2019.09.25_09.59.34	-48.45449	-1.474858	Oi	3G	-79	3	-18	
2019.09.25_09.59.35	-48.45449	-1.474828	Oi	3G	-79	3	-18	
2019.09.25_09.59.35	-48.45449	-1.474828	Oi	3G	-79	3	-18	
2019.09.25_09.59.36	-48.45449	-1.474828	Oi	3G	-79	3	-18	
2019.09.25_09.59.37	-48.45450	-1.474791	Oi	3G	-79	3	-14	
2019.09.25_09.59.38	-48.45450	-1.474791	Oi	3G	-79	3	-14	
2019.09.25_09.59.39	-48.45451	-1.474750	Oi	3G	-79	5	-16	
2019.09.25_09.59.39	-48.45451	-1.474750	Oi	3G	-77	5	-16	
2019.09.25_09.59.40	-48.45451	-1.474750	Oi	3G	-77	5	-16	
2019.09.25_09.59.41	-48.45452	-1.474716	Oi	3G	-77	3	-17	
2019.09.25_09.59.41	-48.45452	-1.474716	Oi	3G	-83	3	-17	
2019.09.25_09.59.42	-48.45452	-1.474716	Oi	3G	-83	3	-17	
2019.09.25_09.59.43	-48.45453	-1.474691	Oi	3G	-83	3	-15	
2019.09.25_09.59.44	-48.45453	-1.474691	Oi	3G	-77	3	-15	
2019.09.25_09.59.45	-48.45453	-1.474691	Oi	3G	-77	3	-15	
2019.09.25_09.59.46	-48.45455	-1.474661	Oi	3G	-77	3	-18	
2019.09.25_09.59.46	-48.45455	-1.474661	Oi	3G	-79	3	-18	
2019.09.25_09.59.47	-48.45455	-1.474661	Oi	3G	-79	3	-18	
2019.09.25_09.59.48	-48.45455	-1.474661	Oi	3G	-79	3	-18	
2019.09.25_09.59.49	-48.45458	-1.474631	Oi	3G	-79	2	-18	
2019.09.25_09.59.49	-48.45458	-1.474631	Oi	3G	-79	2	-18	
2019.09.25_09.59.51	-48.45458	-1.474631	Oi	3G	-71	2	-18	
2019.09.25_09.59.52	-48.45460	-1.474598	Oi	3G	-71	2	-18	
2019.09.25_09.59.52	-48.45460	-1.474598	Oi	3G	-71	2	-18	
2019.09.25_09.59.53	-48.45460	-1.474598	Oi	3G	-75	2	-18	
2019.09.25_09.59.54	-48.45461	-1.474574	Oi	3G	-75	4	-18	
2019.09.25_09.59.54	-48.45461	-1.474574	Oi	3G	-75	4	-18	
2019.09.25_09.59.55	-48.45461	-1.474574	Oi	3G	-75	4	-18	
2019.09.25_09.59.57	-48.45461	-1.474574	Oi	3G	-75	4	-18	
2019.09.25_09.59.57	-48.45463	-1.474543	Oi	3G	-75	3	-18	
2019.09.25_09.59.58	-48.45463	-1.474543	Oi	3G	-81	3	-18	
2019.09.25_09.59.59	-48.45463	-1.474543	Oi	3G	-81	3	-18	
2019.09.25_10.00.00	-48.45465	-1.474516	Oi	3G	-81	2	-19	
2019.09.25_10.00.00	-48.45465	-1.474516	Oi	3G	-73	2	-19	
2019.09.25_10.00.01	-48.45465	-1.474516	Oi	3G	-73	2	-19	
2019.09.25_10.00.02	-48.45467	-1.474497	Oi	3G	-73	3	-18	
2019.09.25_10.00.02	-48.45467	-1.474497	Oi	3G	-79	3	-18	
2019.09.25_10.00.04	-48.45467	-1.474497	Oi	3G	-79	3	-18	
2019.09.25_10.00.05	-48.45470	-1.474466	Oi	3G	-79	4	-18	
2019.09.25_10.00.05	-48.45470	-1.474466	Oi	3G	-79	4	-18	
2019.09.25_10.00.06	-48.45470	-1.474466	Oi	3G	-79	4	-18	
2019.09.25_10.00.07	-48.45470	-1.474466	Oi	3G	-81	4	-18	
2019.09.25_10.00.08	-48.45472	-1.474436	Oi	3G	-81	3	-17	
2019.09.25_10.00.08	-48.45472	-1.474436	Oi	3G	-81	3	-17	
2019.09.25_10.00.10	-48.45472	-1.474436	Oi	3G	-81	3	-17	
2019.09.25_10.00.10	-48.45473	-1.474410	Oi	3G	-81	4	-15	
2019.09.25_10.00.11	-48.45473	-1.474410	Oi	3G	-81	4	-15	
2019.09.25_10.00.12	-48.45473	-1.474410	Oi	3G	-83	4	-15	
2019.09.25_10.00.13	-48.45475	-1.474378	Oi	3G	-83	3	-17	
2019.09.25_10.00.13	-48.45475	-1.474378	Oi	3G	-83	3	-17	
2019.09.25_10.00.14	-48.45475	-1.474378	Oi	3G	-81	3	-17	
2019.09.25_10.00.15	-48.45475	-1.474378	Oi	3G	-81	3	-17	
2019.09.25_10.00.16	-48.45475	-1.474340	Oi	3G	-81	3	-18	
2019.09.25_10.00.17	-48.45475	-1.474340	Oi	3G	-81	3	-18	
2019.09.25_10.00.18	-48.45475	-1.474340	Oi	3G	-81	3	-18	
2019.09.25_10.00.19	-48.45476	-1.474310	Oi	3G	-81	3	-16	
2019.09.25_10.00.19	-48.45476	-1.474310	Oi	3G	-79	3	-16	
2019.09.25_10.00.20	-48.45476	-1.474310	Oi	3G	-79	3	-16	
2019.09.25_10.00.21	-48.45476	-1.474310	Oi	3G	-81	3	-16	
2019.09.25_10.00.22	-48.45475	-1.474277	Oi	3G	-81	4	-15	
2019.09.25_10.00.22	-48.45475	-1.474277	Oi	3G	-81	4	-15	
2019.09.25_10.00.24	-48.45475	-1.474277	Oi	3G	-85	4	-15	
2019.09.25_10.00.25	-48.45475	-1.474249	Oi	3G	-85	2	-16	
2019.09.25_10.00.25	-48.45475	-1.474249	Oi	3G	-85	2	-16	
2019.09.25_10.00.26	-48.45475	-1.474249	Oi	3G	-83	2	-16	
2019.09.25_10.00.27	-48.45475	-1.474249	Oi	3G	-83	2	-16	
2019.09.25_10.00.28	-48.45475	-1.474219	Oi	3G	-83	2	-15	
2019.09.25_10.00.28	-48.45475	-1.474219	Oi	3G	-83	2	-15	
2019.09.25_10.00.30	-48.45475	-1.474219	Oi	3G	-83	2	-15	
2019.09.25_10.00.31	-48.45475	-1.474219	Oi	3G	-81	2	-15	
2019.09.25_10.00.32	-48.45476	-1.474184	Oi	3G	-81	1	-15	
2019.09.25_10.00.32	-48.45476	-1.474184	Oi	3G	-81	1	-15	
2019.09.25_10.00.33	-48.45476	-1.474184	Oi	3G	-79	1	-15	
2019.09.25_10.00.34	-48.45476	-1.474184	Oi	3G	-79	1	-15	
2019.09.25_10.00.35	-48.45476	-1.474141	Oi	3G	-79	4	-16	
2019.09.25_10.00.35	-48.45476	-1.474141	Oi	3G	-79	4	-16	
2019.09.25_10.00.37	-48.45476	-1.474141	Oi	3G	-79	4	-16	
2019.09.25_10.00.37	-48.45477	-1.474111	Oi	3G	-79	2	-16	
2019.09.25_10.00.38	-48.45477	-1.474111	Oi	3G	-75	2	-16	
2019.09.25_10.00.39	-48.45477	-1.474111	Oi	3G	-75	2	-16	
2019.09.25_10.00.40	-48.45477	-1.474074	Oi	3G	-75	2	-16	
2019.09.25_10.00.40	-48.45477	-1.474074	Oi	3G	-79	2	-16	
2019.09.25_10.00.41	-48.45477	-1.474074	Oi	3G	-79	2	-16	
2019.09.25_10.00.43	-48.45477	-1.474074	Oi	3G	-87	2	-16	
2019.09.25_10.00.43	-48.45475	-1.474047	Oi	3G	-87	1	-15	
2019.09.25_10.00.44	-48.45475	-1.474047	Oi	3G	-87	1	-15	
2019.09.25_10.00.45	-48.45475	-1.474047	Oi	3G	-87	1	-15	
2019.09.25_10.00.46	-48.45475	-1.474047	Oi	3G	-87	1	-15	
2019.09.25_10.00.47	-48.45476	-1.474010	Oi	3G	-87	4	-17	
2019.09.25_10.00.47	-48.45476	-1.474010	Oi	3G	-79	4	-17	
2019.09.25_10.00.48	-48.45476	-1.474010	Oi	3G	-79	4	-17	
2019.09.25_10.00.49	-48.45477	-1.473984	Oi	3G	-79	3	-15	
2019.09.25_10.00.50	-48.45477	-1.473984	Oi	3G	-83	3	-15	
2019.09.25_10.00.51	-48.45477	-1.473984	Oi	3G	-83	3	-15	
2019.09.25_10.00.52	-48.45478	-1.473952	Oi	3G	-83	3	-18	
2019.09.25_10.00.52	-48.45478	-1.473952	Oi	3G	-87	3	-18	
2019.09.25_10.00.53	-48.45478	-1.473952	Oi	3G	-87	3	-18	
2019.09.25_10.00.54	-48.45478	-1.473952	Oi	3G	-85	3	-18	
2019.09.25_10.00.55	-48.45477	-1.473914	Oi	3G	-85	4	-16	
2019.09.25_10.00.55	-48.45477	-1.473914	Oi	3G	-85	4	-16	
2019.09.25_10.00.57	-48.45477	-1.473914	Oi	3G	-89	4	-16	
2019.09.25_10.00.58	-48.45474	-1.473895	Oi	3G	-89	2	-18	
2019.09.25_10.00.58	-48.45474	-1.473895	Oi	3G	-89	2	-18	
2019.09.25_10.00.59	-48.45474	-1.473895	Oi	3G	-87	2	-18	
2019.09.25_10.01.00	-48.45474	-1.473895	Oi	3G	-87	2	-18	
2019.09.25_10.01.01	-48.45472	-1.473869	Oi	3G	-87	3	-17	
2019.09.25_10.01.01	-48.45472	-1.473869	Oi	3G	-83	3	-17	
2019.09.25_10.01.02	-48.45472	-1.473869	Oi	3G	-83	3	-17	
2019.09.25_10.01.04	-48.45470	-1.473841	Oi	3G	-83	2	-18	
2019.09.25_10.01.04	-48.45470	-1.473841	Oi	3G	-85	2	-18	
2019.09.25_10.01.05	-48.45470	-1.473841	Oi	3G	-85	2	-18	
2019.09.25_10.01.06	-48.45470	-1.473841	Oi	3G	-85	2	-18	
2019.09.25_10.01.07	-48.45468	-1.473809	Oi	3G	-85	2	-19	
2019.09.25_10.01.07	-48.45468	-1.473809	Oi	3G	-85	2	-19	
2019.09.25_10.01.08	-48.45468	-1.473809	Oi	3G	-83	2	-19	
2019.09.25_10.01.10	-48.45468	-1.473809	Oi	3G	-83	2	-19	
2019.09.25_10.01.10	-48.45468	-1.473775	Oi	3G	-83	2	-23	
2019.09.25_10.01.11	-48.45468	-1.473775	Oi	3G	-85	2	-23	
2019.09.25_10.01.12	-48.45468	-1.473775	Oi	3G	-85	2	-23	
2019.09.25_10.01.13	-48.45466	-1.473749	Oi	3G	-85	3	-22	
2019.09.25_10.01.13	-48.45466	-1.473749	Oi	3G	-89	3	-22	
2019.09.25_10.01.14	-48.45466	-1.473749	Oi	3G	-89	3	-22	
2019.09.25_10.01.15	-48.45465	-1.473726	Oi	3G	-89	0	-23	
2019.09.25_10.01.15	-48.45465	-1.473726	Oi	3G	-89	0	-23	
2019.09.25_10.01.17	-48.45465	-1.473726	Oi	3G	-89	0	-23	
2019.09.25_10.01.18	-48.45463	-1.473696	Oi	3G	-89	3	-21	
2019.09.25_10.01.18	-48.45463	-1.473696	Oi	3G	-87	3	-21	
2019.09.25_10.01.19	-48.45463	-1.473696	Oi	3G	-87	3	-21	
2019.09.25_10.01.20	-48.45463	-1.473666	Oi	3G	-87	4	-23	
2019.09.25_10.01.20	-48.45463	-1.473666	Oi	3G	-89	4	-23	
2019.09.25_10.01.21	-48.45463	-1.473666	Oi	3G	-89	4	-23	
2019.09.25_10.01.23	-48.45463	-1.473666	Oi	3G	-87	4	-23	
2019.09.25_10.01.23	-48.45461	-1.473635	Oi	3G	-87	4	-19	
2019.09.25_10.01.24	-48.45461	-1.473635	Oi	3G	-87	4	-19	
2019.09.25_10.01.25	-48.45459	-1.473614	Oi	3G	-87	4	-22	
2019.09.25_10.01.25	-48.45459	-1.473614	Oi	3G	-95	4	-22	
2019.09.25_10.01.26	-48.45459	-1.473614	Oi	3G	-95	4	-22	
2019.09.25_10.01.27	-48.45459	-1.473614	Oi	3G	-95	4	-22	
2019.09.25_10.01.28	-48.45457	-1.473594	Oi	3G	-95	2	-18	
2019.09.25_10.01.28	-48.45457	-1.473594	Oi	3G	-95	2	-18	
2019.09.25_10.01.30	-48.45457	-1.473594	Oi	3G	-97	2	-18	
2019.09.25_10.01.31	-48.45454	-1.473573	Oi	3G	-97	2	-24	
2019.09.25_10.01.31	-48.45454	-1.473573	Oi	3G	-97	2	-24	
2019.09.25_10.01.32	-48.45454	-1.473573	Oi	3G	-95	2	-24	
2019.09.25_10.01.33	-48.45454	-1.473573	Oi	3G	-95	2	-24	
2019.09.25_10.01.34	-48.45452	-1.473544	Oi	3G	-95	3	-21	
2019.09.25_10.01.34	-48.45452	-1.473544	Oi	3G	-85	3	-21	
2019.09.25_10.01.36	-48.45452	-1.473544	Oi	3G	-85	3	-21	
2019.09.25_10.01.36	-48.45452	-1.473516	Oi	3G	-85	2	-23	
2019.09.25_10.01.37	-48.45452	-1.473516	Oi	3G	-79	2	-23	
2019.09.25_10.01.38	-48.45452	-1.473488	Oi	3G	-79	1	-27	
2019.09.25_10.01.38	-48.45452	-1.473488	Oi	3G	-79	1	-27	
2019.09.25_10.01.39	-48.45452	-1.473488	Oi	3G	-79	1	-27	
2019.09.25_10.01.40	-48.45452	-1.473488	Oi	3G	-79	1	-27	
2019.09.25_10.01.41	-48.45450	-1.473446	Oi	3G	-79	4	-24	
2019.09.25_10.01.41	-48.45450	-1.473446	Oi	3G	-77	4	-24	
2019.09.25_10.01.43	-48.45450	-1.473446	Oi	3G	-77	4	-24	
2019.09.25_10.01.43	-48.45448	-1.473417	Oi	3G	-77	5	-25	
2019.09.25_10.01.44	-48.45448	-1.473417	Oi	3G	-89	5	-25	
2019.09.25_10.01.45	-48.45445	-1.473397	Oi	3G	-89	3	-22	
2019.09.25_10.01.45	-48.45445	-1.473397	Oi	3G	-89	3	-22	
2019.09.25_10.01.46	-48.45445	-1.473397	Oi	3G	-91	3	-22	
2019.09.25_10.01.47	-48.45442	-1.473386	Oi	3G	-91	4	-25	
2019.09.25_10.01.47	-48.45442	-1.473386	Oi	3G	-91	4	-25	
2019.09.25_10.01.49	-48.45442	-1.473386	Oi	3G	-91	4	-25	
2019.09.25_10.01.49	-48.45439	-1.473379	Oi	3G	-91	4	-25	
2019.09.25_10.01.50	-48.45439	-1.473379	Oi	3G	-91	4	-25	
2019.09.25_10.01.51	-48.45437	-1.473365	Oi	3G	-91	5	-23	
2019.09.25_10.01.51	-48.45437	-1.473365	Oi	3G	-87	5	-23	
2019.09.25_10.01.52	-48.45437	-1.473365	Oi	3G	-87	5	-23	
2019.09.25_10.01.53	-48.45437	-1.473365	Oi	3G	-87	5	-23	
2019.09.25_10.01.54	-48.45433	-1.473352	Oi	3G	-87	3	-19	
2019.09.25_10.01.54	-48.45433	-1.473352	Oi	3G	-87	3	-19	
2019.09.25_10.01.56	-48.45433	-1.473352	Oi	3G	-87	3	-19	
2019.09.25_10.01.57	-48.45433	-1.473352	Oi	3G	-87	3	-19	
2019.09.25_10.01.58	-48.45433	-1.473352	Oi	3G	-93	3	-19	
2019.09.25_10.01.59	-48.45430	-1.473343	Oi	3G	-93	4	-19	
2019.09.25_10.01.59	-48.45430	-1.473343	Oi	3G	-93	4	-19	
2019.09.25_10.02.00	-48.45430	-1.473343	Oi	3G	-99	4	-19	
2019.09.25_10.02.01	-48.45427	-1.473334	Oi	3G	-99	5	-22	
2019.09.25_10.02.01	-48.45427	-1.473334	Oi	3G	-99	5	-22	
2019.09.25_10.02.03	-48.45427	-1.473334	Oi	3G	-95	5	-22	
2019.09.25_10.02.03	-48.45424	-1.473327	Oi	3G	-95	5	-23	
2019.09.25_10.02.04	-48.45424	-1.473327	Oi	3G	-95	5	-23	
2019.09.25_10.02.05	-48.45419	-1.473321	Oi	3G	-95	9	-23	
2019.09.25_10.02.05	-48.45419	-1.473321	Oi	3G	-95	9	-23	
2019.09.25_10.02.06	-48.45416	-1.473320	Oi	3G	-95	9	-16	
2019.09.25_10.02.06	-48.45416	-1.473320	Oi	3G	-95	9	-16	
2019.09.25_10.02.07	-48.45416	-1.473320	Oi	3G	-95	9	-16	
2019.09.25_10.02.08	-48.45413	-1.473321	Oi	3G	-95	3	-20	
2019.09.25_10.02.08	-48.45413	-1.473321	Oi	3G	-95	3	-20	
2019.09.25_10.02.10	-48.45413	-1.473321	Oi	3G	-87	3	-20	
2019.09.25_10.02.11	-48.45409	-1.473326	Oi	3G	-87	5	-21	
2019.09.25_10.02.11	-48.45409	-1.473326	Oi	3G	-87	5	-21	
2019.09.25_10.02.12	-48.45409	-1.473326	Oi	3G	-85	5	-21	
2019.09.25_10.02.13	-48.45406	-1.473327	Oi	3G	-85	5	-22	
2019.09.25_10.02.13	-48.45406	-1.473327	Oi	3G	-85	5	-22	
2019.09.25_10.02.14	-48.45406	-1.473327	Oi	3G	-89	5	-22	
2019.09.25_10.02.15	-48.45403	-1.473324	Oi	3G	-89	6	-23	
2019.09.25_10.02.15	-48.45403	-1.473324	Oi	3G	-89	6	-23	
2019.09.25_10.02.17	-48.45403	-1.473324	Oi	3G	-89	6	-23	
2019.09.25_10.02.17	-48.45399	-1.473319	Oi	3G	-89	6	-20	
2019.09.25_10.02.18	-48.45399	-1.473319	Oi	3G	-89	6	-20	
2019.09.25_10.02.19	-48.45396	-1.473309	Oi	3G	-89	6	-22	
2019.09.25_10.02.19	-48.45396	-1.473309	Oi	3G	-79	6	-22	
2019.09.25_10.02.20	-48.45396	-1.473309	Oi	3G	-79	6	-22	
2019.09.25_10.02.21	-48.45393	-1.473300	Oi	3G	-79	6	-22	
2019.09.25_10.02.21	-48.45393	-1.473300	Oi	3G	-83	6	-22	
2019.09.25_10.02.22	-48.45393	-1.473300	Oi	3G	-83	6	-22	
2019.09.25_10.02.24	-48.45393	-1.473300	Oi	3G	-91	6	-22	
